uid,Mstar,rho,w,TD,C_over_Cmin
A:Tri-21B,192.0,0.3,0.848297508717049,-0.455107473848853,1.0227871065698289
A:Qwen3-Coder-480B-A35B,192.0,0.3,1.0334931372339546,0.10047941170186392,1.0009048160606735
A:EXAONE 4.0 (32B),192.0,0.3,1.2802743618151475,0.8408230854454426,1.0520520548332657
A:EXAONE 4.0 (1.2B),192.0,0.3,3.2734795442423343,6.820438632727003,3.031415410785153
A:dots.llm1,192.0,0.3,1.4302595589424507,1.2907786768273521,1.1119917513493163
A:MiMo-7B-Base,192.0,0.3,2.4036001474669626,4.210800442400888,1.861442023807738
A:Seed-Coder,192.0,0.3,1.4938632751720078,1.4815898255160234,1.1426541247911077
A:Pangu Pro MoE,192.0,0.3,1.5273812460574354,1.5821437381723062,1.159970398799752
A:Falcon-H1,192.0,0.3,1.3556504039338164,1.0669512118014493,1.0798910089230382
A:MamayLM,192.0,0.3,1.588106553282115,1.764319659846345,1.193298016892751
A:Trillion-7B,192.0,0.3,1.126650511183419,0.37995153355025724,1.011913680614087
A:Demist-2,192.0,0.3,2.8964526703080224,5.689358010924067,2.462490762039157
A:Nemotron-H 8B,192.0,0.3,1.9811164905763918,2.9433494717291753,1.465411622509981
A:Nemotron-H 56B,192.0,0.3,1.2046537086550706,0.6139611259652118,1.0292680947881276
A:GLM-4-9B-0414,192.0,0.3,1.9123362444126553,2.737008733237966,1.4110073477373186
A:GLM-4-32B-0414,192.0,0.3,1.3070494407390916,0.9211483222172747,1.061384288928592
A:Pangu Ultra,192.0,0.3,0.8167359650342205,-0.5497921048973384,1.0346811096504402
A:Hunyuan-TurboS,192.0,0.3,1.126650511183419,0.37995153355025724,1.011913680614087
"A:Ling-lite-1.5 (""Bailing"")",192.0,0.3,2.3414375346291134,4.02431260388734,1.7964442901454876
"A:Ling-Plus (""Bailing"")",192.0,0.3,1.1573497919046019,0.47204937571380556,1.0179388358849322
A:YandexGPT 5 Lite,192.0,0.3,1.99370209340493,2.9811062802147905,1.4756714880300439
A:Step-1,192.0,0.3,0.3562489736290711,-1.9312530791127869,2.3418052383416135
A:Mistral Small 3,192.0,0.3,1.1799762197094172,0.5399286591282517,1.0230594857900277
A:MiniMax-Text-01,192.0,0.3,0.9411645803945372,-0.17650625881638837,1.0030682922271745
A:EXAONE 3.5 2.4B,192.0,0.3,2.2121790029250294,3.6365370087750883,1.6687735289867018
A:EXAONE 3.5 7.8B,192.0,0.3,1.7125923645073267,2.13777709352198,1.2691615815579904
A:EXAONE 3.5 32B,192.0,0.3,1.01704143062758,0.0511242918827397,1.0002379733806954
A:Pleias 1.0 350m,192.0,0.3,2.418300651049197,4.254901953147591,1.8771577513428512
A:Pleias 1.0 1.2B,192.0,0.3,2.3778946145574453,4.133683843672336,1.834278709149705
A:INTELLECT-1,192.0,0.3,0.8222608851006484,-0.5332173446980547,1.0323769000936214
A:Hymba,192.0,0.3,1.6406261571142797,1.9218784713428392,1.224092011895732
A:Qwen2.5-Coder (32B),192.0,0.3,0.9628384608061911,-0.1114846175814268,1.001195733458279
A:Hunyuan-Large,192.0,0.3,0.8989551821365414,-0.30313445359037594,1.0094961355822025
A:RWKV-5 (Eagle) 7B,192.0,0.3,0.9227431248929846,-0.2317706253210462,1.005400467640531
A:RWKV-6 (Finch) 3B,192.0,0.3,1.2107796938532445,0.6323390815597334,1.0309067403434489
A:Telechat2-115B,192.0,0.3,0.788497424806249,-0.6345077255812531,1.0480642141222005
A:Qwen2.5-Coder (7B),192.0,0.3,1.4883430410718512,1.4650291232155537,1.1398776435125402
A:Qwen2.5-Coder (1.5B),192.0,0.3,2.4036001474669626,4.210800442400888,1.861442023807738
A:GLA Transformer 1.3B,192.0,0.3,0.7600228083599445,-0.7199315749201665,1.0645512709251288
A:GLA Transformer 340M,192.0,0.3,0.6432700536018668,-1.0701898391943994,1.1745779801074732
A:Falcon Mamba,192.0,0.3,1.5261212030581575,1.5783636091744724,1.1593053382084513
A:EXAONE 3.0,192.0,0.3,1.6518651909421,1.9555955728263001,1.2309138026668458
A:AFM-on-device,192.0,0.3,2.229456658637362,3.6883699759120856,1.685257693713479
A:Nemotron-4 340B,192.0,0.3,0.5518724435156365,-1.3443826694530907,1.336732400803505
A:PLaMo-100B,192.0,0.3,0.5073628100972272,-1.4779115697083185,1.4572136671978682
A:Mamba2-Hybrid,192.0,0.3,1.2501861320421845,0.7505583961265536,1.0423351830212528
A:Samba 3.8B,192.0,0.3,1.5584431210833414,1.6753293632500241,1.1767077561908739
A:MiniCPM-1.2B,192.0,0.3,1.5615989316440377,1.6847967949321132,1.178444791380927
"A:Mamba 2, 2.7B",192.0,0.3,0.8486661467891868,-0.4540015596324395,1.0226656990860774
A:Granite 20B,192.0,0.3,0.8791897885689921,-0.3624306342930237,1.0139009660827243
A:ALLaM 34B,192.0,0.3,0.9340431920829841,-0.19787042375104757,1.003886520103945
A:Yi-Large,192.0,0.3,0.572988634748082,-1.281034095755754,1.2906760001579063
A:Fugaku-LLM,192.0,0.3,0.5685408895599878,-1.2943773313200366,1.2998701694747183
A:OpenELM-1.1B,192.0,0.3,1.8540386129843973,2.5621158389531917,1.367108792733419
A:OpenELM-3B,192.0,0.3,1.4188553989321562,1.2565661967964685,1.106807983677504
A:OpenELM-450M,192.0,0.3,2.690062092515982,5.070186277547947,2.1918803375238842
A:OpenELM-270M,192.0,0.3,2.8471153391964874,5.541346017589462,2.3952519627771904
A:Arctic,192.0,0.3,1.0433137139903061,0.12994114197091844,1.0014992789659125
A:HGRN2 3B,192.0,0.3,0.5974344090148462,-1.2076967729554613,1.2444749391586107
A:HGRN2 1B,192.0,0.3,0.8222608851006484,-0.5332173446980547,1.0323769000936214
A:Viking,192.0,0.3,0.7075619141088847,-0.8773142576733459,1.1043199874272012
A:DBRX,192.0,0.3,1.1799762197094172,0.5399286591282517,1.0230594857900277
A:Aramco Metabrain AI,192.0,0.3,0.561250887544558,-1.3162473373663262,1.3155111943738294
A:StarCoder 2 15B,192.0,0.3,1.111809055356788,0.33542716607036427,1.0094008305691338
A:StarCoder 2 7B,192.0,0.3,1.3322665901688944,0.9967997705066831,1.0707403746491773
A:StarCoder 2 3B,192.0,0.3,1.6565251117134079,1.9695753351402236,1.2337659681124058
A:Griffin,192.0,0.3,0.5179735664230566,-1.4460793007308301,1.42517905611708
A:Hawk,192.0,0.3,0.637700262562088,-1.086899212313736,1.1820635724578836
A:Nemotron-4 15B,192.0,0.3,1.375424534623479,1.126273603870437,1.087975354533258
A:DeciCoder-6B,192.0,0.3,0.6001088682384047,-1.199673395284786,1.2398336747304148
A:InternLM2-20B,192.0,0.3,0.8895956223017675,-0.3312131330946976,1.0114639289182423
A:Stable Code 3B,192.0,0.3,1.2901472115235937,0.870441634570781,1.0554195496249723
A:DeepSeek-LLM-1.3b-base,192.0,0.3,1.2317359780055033,0.6952079340165098,1.0367961379748656
A:Poro 34B,192.0,0.3,0.5685933807561018,-1.2942198577316946,1.2997601485796877
A:CRYSTALCODER,192.0,0.3,1.0217381358232187,0.06521440746965612,1.0003854626733144
A:XVERSE-65B-2,192.0,0.3,0.6647840911941004,-1.0056477264176986,1.1479353142509119
A:Mamba-2.8B,192.0,0.3,0.8394572773360034,-0.4816281679919898,1.0258158478412303
A:SEA-LION V1 3B,192.0,0.3,1.1728462340247165,0.5185387020741496,1.0213855929950009
A:SEA-LION V1 7B,192.0,0.3,0.9095949532987556,-0.27121514010373315,1.007507474741322
A:Granite 13B,192.0,0.3,1.0700774022714217,0.21023220681426502,1.0038294885279508
A:Yuan 2.0,192.0,0.3,0.2818394875343646,-2.154481537396906,3.5103590062985286
A:Nemotron-3-8B,192.0,0.3,1.3122534229453202,0.9367602688359606,1.0632707206054661
A:HGRN 1B (WT 103),192.0,0.3,0.8222608851006484,-0.5332173446980547,1.0323769000936214
A:Jais-30b (phase 1),192.0,0.3,0.4581435930152091,-1.6255692209543726,1.6410806705132714
A:XVERSE-13B-2,192.0,0.3,1.0773867227701193,0.2321601683103578,1.004639637031622
A:DeepSeek Coder 33B,192.0,0.3,0.7075619141088847,-0.8773142576733459,1.1043199874272012
A:BlueLM 70B,192.0,0.3,0.45864875545398315,-1.6240537336380507,1.6388434496341304
A:BlueLM 130B,192.0,0.3,0.38091372881555113,-1.8572588135533468,2.112620997899732
A:BlueLM 175B,192.0,0.3,0.3484161012993529,-1.954751696101941,2.426417360530658
A:DeepSeek Coder 1.3B,192.0,0.3,1.8669626274298285,2.6008878822894856,1.3766646441267885
A:DeepSeek Coder 6.7B,192.0,0.3,1.1415532880019406,0.4246598640058217,1.01470227417861
A:Nanbeige-16B,192.0,0.3,0.9400601418969035,-0.17981957430928963,1.0031884424653519
A:Calm2-7B,192.0,0.3,0.9900638991999137,-0.029808302400259,1.0000830998303751
A:BlueLM 7B,192.0,0.3,1.2177852753335756,0.6533558260007268,1.032827053531053
A:Mi:dm 200B,192.0,0.3,0.33473462077762844,-1.9957961376671145,2.5907813167277305
A:Skywork-13B,192.0,0.3,1.0773867227701193,0.2321601683103578,1.004639637031622
A:Stockmark-13B,192.0,0.3,0.48035714648241373,-1.558928560552759,1.5501100740124116
A:Aquila2 34B,192.0,0.3,0.7012533597070875,-0.8962399208787376,1.110052411992509
A:Jiutian,192.0,0.3,0.9170947135120002,-0.24871585946399932,1.0062591895641964
A:CodeFuse-13B,192.0,0.3,0.7600228083599445,-0.7199315749201665,1.0645512709251288
A:Phi-1,192.0,0.3,0.5884015309128189,-1.2347954072615432,1.2607317650132264
A:TinyLlama-1.1B (3T token checkpoint),192.0,0.3,2.279787152238008,3.8393614567140246,1.7342968076245606
A:PLaMo-13B,192.0,0.3,0.8583294294986163,-0.42501171150415096,1.019619302771156
A:Baichuan 2-7B,192.0,0.3,1.218911638354458,0.6567349150633741,1.033140381551699
A:DeciLM 6B,192.0,0.3,0.67824023719019,-0.96527928842943,1.1329629857124168
A:Persimmon-8B,192.0,0.3,0.7668404143475297,-0.6994787569574109,1.0603084343333156
A:FLM-101B,192.0,0.3,0.2895791999603946,-2.1312624001188163,3.338583787729919
A:XGen-7B,192.0,0.3,1.0321534328429407,0.0964602985288221,1.0008349415209463
A:Baichuan2-13B,192.0,0.3,1.0123218950037094,0.03696568501112818,1.0001249896722795
A:Jais,192.0,0.3,0.5751826195585654,-1.2744521413243037,1.2862347999202897
A:Refact-1.6B,192.0,0.3,1.504970580773192,1.5149117423195757,1.1483057136504344
A:PULI GPTrio,192.0,0.3,0.597089728748693,-1.2087308137539208,1.2450787044098837
A:VARCO LLM 2.0 base,192.0,0.3,0.8751099473724205,-0.3746701578827384,1.014930285813481
A:VARCO LLM 2.0 small Finetuning,192.0,0.3,1.0536981418228557,0.16109442546856712,1.0022822733433512
A:VARCO LLM KO/EN-13B-IST ver.1,192.0,0.3,0.5546857884458799,-1.3359426346623602,1.3302320986971696
A:DeciCoder-1B,192.0,0.3,1.2513888569261025,0.7541665707783074,1.0427075041199723
A:Japanese-LM-3.6B,192.0,0.3,0.5076796809060921,-1.4769609572817237,1.4562232767122112
A:Japanese StableLM Base Alpha 7B,192.0,0.3,0.8394572773360034,-0.4816281679919898,1.0258158478412303
A:Baichuan2-53B,192.0,0.3,0.6640776666688756,-1.0077669999933732,1.148755823894231
A:Weblab-10B,192.0,0.3,0.7052011829504443,-0.884396451148667,1.1064388675600763
A:bilingual-gpt-neox-4b,192.0,0.3,0.9066683844163754,-0.2799948467508737,1.0080286849035676
A:RetNet,192.0,0.3,0.4647155347904109,-1.6058533956287675,1.612617289589068
A:Baichuan 1-13B,192.0,0.3,0.8356738973513185,-0.4929783079460446,1.0271821297212966
A:InternLM,192.0,0.3,0.4689598091976462,-1.5931205724070616,1.594951097725959
A:CodeGen2.5,192.0,0.3,1.0118878256610968,0.03566347698329042,1.0001163881937878
A:LongNet,192.0,0.3,0.8486661467891868,-0.4540015596324395,1.0226656990860774
A:Polyglot-Ko-12.8B,192.0,0.3,0.4453090078172295,-1.6640729765483115,1.7008518660892311
A:Baichuan1-7B,192.0,0.3,0.9665496717965119,-0.10035098461046443,1.0009650325793664
A:WeLM,192.0,0.3,0.5501739443077929,-1.3494781670766214,1.3407141270673315
A:PaLM 2,192.0,0.3,0.41923420242128456,-1.7422973927361465,1.842064355894296
A:StarCoder,192.0,0.3,0.4473417240294985,-1.6579748279115043,1.6909958925364177
A:ruGPT-3.5 13B,192.0,0.3,0.73637558121423,-0.7908732563573101,1.0808362411221197
A:Incoder-6.7B,192.0,0.3,0.38193388779505894,-1.8541983366148234,2.1042039340802874
A:Cerebras-GPT-13B,192.0,0.3,0.5056584262565536,-1.4830247212303393,1.4625776292421524
A:BloombergGPT,192.0,0.3,0.4269766323943191,-1.7190701028170425,1.7970717311429265
A:CPM-Bee,192.0,0.3,0.45594249285392796,-1.6321725214382161,1.6509272675574138
A:LightOn Mini,192.0,0.3,0.5424898713047138,-1.3725303860858586,1.359283531463299
A:Palmyra Large 20B,192.0,0.3,0.6246368891901789,-1.1260893324294634,1.2006506692558043
A:gpt-sw3-40b,192.0,0.3,0.3854221125344267,-1.84373366239672,2.07599054446169
A:CodeGen-Mono 16.1B,192.0,0.3,0.4965585907219919,-1.5103242278340245,1.4923013252422817
A:Hyena-2 355M,192.0,0.3,0.6349923645924123,-1.0950229062227632,1.1857957166883706
A:Hyena-2 153M,192.0,0.3,0.817390488667308,-0.547828533998076,1.0344029925314238
A:Hybrid H3-1.3B,192.0,0.3,1.1519791615569253,0.45593748467077577,1.0168066138001282
A:ALM 1.0,192.0,0.3,0.7316178148610494,-0.8051465554168519,1.0844247562371794
A:Verbatim Memory Transformer (117M),192.0,0.3,0.7997651762386596,-0.6007044712840212,1.042391092483017
A:CPM-Ant,192.0,0.3,0.2965743392088646,-2.110276982373406,3.196472249053898
A:NeMO Megatron GPT 20B,192.0,0.3,0.4837190257661213,-1.5488429227016363,1.5375664775369267
A:Luminous-supreme,192.0,0.3,0.4679614623344091,-1.5961156129967728,1.5990575473548825
A:Luminous-extended,192.0,0.3,0.4684903012328917,-1.5945290963013248,1.5968785876949085
A:Luminous-base,192.0,0.3,0.5782217737676217,-1.2653346786971347,1.2801831168727282
A:GLM-130B,192.0,0.3,0.28936408252966234,-2.1319077524110126,3.343143912127958
A:BLOOM-1.7B,192.0,0.3,1.0246509182398078,0.07395275471942342,1.0004942926382598
A:GPT-SW3,192.0,0.3,0.5675256620142417,-1.2974230139572749,1.3020052790502123
A:YaLM,192.0,0.3,0.2871745887492588,-2.1384762337522236,3.390234341681708
A:CodeGeeX,192.0,0.3,0.7238562080397168,-0.8284313758808495,1.0905173986697
A:BIG-G 137B,192.0,0.3,0.3341764591463721,-1.9974706225608838,2.597979233905408
A:GPT-2 Medium (FlashAttention),192.0,0.3,0.5644480266842403,-1.306655919947279,1.308562380350627
A:OPT-175B,192.0,0.3,0.24279358005183646,-2.2716192598444906,4.695365162367994
A:Sparse all-MLP,192.0,0.3,0.4196939843787157,-1.7409180468638528,1.8393137966117725
A:PaLM (540B),192.0,0.3,0.23058734320203914,-2.3082379703938827,5.221133171956742
A:NoPos,192.0,0.3,0.25191080047728265,-2.244267598568152,4.359800769885878
A:Chinchilla,192.0,0.3,0.5073628100972272,-1.4779115697083185,1.4572136671978682
A:GPT3-6.7B + muP,192.0,0.3,0.6461354468501534,-1.0615936594495397,1.1708248133137305
A:Statement Curriculum Learning,192.0,0.3,1.316892199441405,0.9506765983242147,1.0649718479292911
A:PolyCoder,192.0,0.3,0.46123076432896115,-1.6163077070131164,1.6275381812740723
A:LaMDA,192.0,0.3,0.46710279042912833,-1.5986916287126152,1.6026134279731978
A:RETRO-7B,192.0,0.3,0.6906996306268484,-0.9279011081194549,1.120157269235564
A:AlphaCode,192.0,0.3,0.5327028582820618,-1.4018914251538148,1.384319662119229
A:Primer (GPT-3 XL-like 1.9B),192.0,0.3,1.666067335512825,1.9982020065384751,1.2396496326620359
A:Fairseq-dense 13B,192.0,0.3,0.5774496090983213,-1.267651172705036,1.2817097517549678
A:GLaM,192.0,0.3,0.352490520550994,-1.9425284383470178,2.3816069429137525
A:Gopher (280B),192.0,0.3,0.21086213447722815,-2.3674135965683156,6.31591131514199
A:Japanese dialog transformers,192.0,0.3,0.5529530226053979,-1.3411409321838064,1.334221792826022
A:Yuan 1.0,192.0,0.3,0.18812821235192045,-2.4356153629442385,8.141585523056595
A:Megatron-Turing NLG 530B,192.0,0.3,0.1687081253878296,-2.4938756238365114,10.488670752884325
A:HyperCLOVA 82B,192.0,0.3,0.30479079876909254,-2.085627603692722,3.0436853803622177
A:HyperCLOVA 204B,192.0,0.3,0.279625638812152,-2.1611230835635435,3.562566272573245
A:NLM,192.0,0.3,0.7573550159326188,-0.7279349522021437,1.0662647306212503
A:MEB,192.0,0.3,0.30591480965415446,-2.082255571037537,3.023876164733719
"A:GPT-2 (1.5B, Curriculum Learning 45K)",192.0,0.3,0.9598163511917035,-0.1205509464248895,1.0014026277782786
"A:GPT-2 (117M, SLW 110K)",192.0,0.3,1.7919412568709738,2.3758237706129215,1.3226024093533533
A:Jurassic-1-Jumbo,192.0,0.3,0.24155721126467813,-2.2753283662059656,4.744366713085416
A:EMDR,192.0,0.3,1.8817655800734683,2.645296740220405,1.3877331395561419
A:PanGu-α,192.0,0.3,0.12722114576259214,-2.6183365627122237,21.11850650259797
A:GLM-10B,192.0,0.3,0.3887549098183885,-1.8337352705448347,2.0498297308053157
A:GLM-2B,192.0,0.3,0.4789110025173159,-1.5632669924480522,1.5555987289616182
A:AraGPT2-Mega,192.0,0.3,0.9251635193854739,-0.22450944184357824,1.0050535154660305
A:CPM-Large,192.0,0.3,0.36085486796215954,-1.9174353961135215,2.2949340459629615
A:GShard (dense),192.0,0.3,1.01378655429399,0.04135966288196968,1.0001562454741637
A:GShard (600B),192.0,0.3,0.26244957707288036,-2.212651268781359,4.021678776401704
A:GPT-3 6.7B,192.0,0.3,0.6472972158738639,-1.0581083523784083,1.1693216611601842
A:GPT-3 XL,192.0,0.3,1.0518984821577306,0.1556954464731919,1.0021353966359126
A:GPT-3 Small,192.0,0.3,2.1334035032232417,3.400210509669725,1.5958749098103748
A:GPT-3 Medium,192.0,0.3,1.5585150785640318,1.6755452356920955,1.1767472887268704
A:GPT-3 Large,192.0,0.3,1.241371956472094,0.7241158694162819,1.0396483949771573
A:GPT-3 2.7B,192.0,0.3,0.8534385293343201,-0.4396844119970398,1.0211286376572979
A:GPT-3 13B,192.0,0.3,0.5314654900740153,-1.405603529777954,1.3876008691112616
A:GPT-3 175B (davinci),192.0,0.3,0.24295885712164672,-2.2711234286350597,4.68888158425401
A:GPT3-6.7B (rerun of original),192.0,0.3,0.6461354468501534,-1.0615936594495397,1.1708248133137305
A:FFN SwiGLU,192.0,0.3,1.0556700416154257,0.16701012484627697,1.0024485302650035
A:RMSNorm (Transformer-base),192.0,0.3,0.8583294294986163,-0.42501171150415096,1.019619302771156
A:Megatron-LM (8.3B),192.0,0.3,0.539855339027813,-1.380433982916561,1.365866271375508
A:Megatron-LM (2.5B),192.0,0.3,0.7155148198089123,-0.8534555405732631,1.097407048853819
A:Megatron-LM (355M),192.0,0.3,1.3897360475903715,1.1692081427711145,1.09401980668799
A:Megatron-LM (1.2B),192.0,0.3,0.8913025587507762,-0.3260923237476713,1.0110894651408426
A:Grover-Mega,192.0,0.3,1.1907650848383946,0.5722952545151838,1.0256955254405087
A:GPT-2 (1.5B),192.0,0.3,0.9139025086305022,-0.25829247410849354,1.0067752764469104
B:meta-llama/Llama-2-7b-hf,192.0,0.3527,1.166059081195495,0.49817724358648485,1.016853607388365
B:meta-llama/Llama-2-13b-hf,192.0,0.3527,0.9244390325097357,-0.22668290247079292,1.0043839587366445
B:meta-llama/Llama-2-70b-hf,192.0,0.3527,0.5133844365812014,-1.4598466902563958,1.362636539791818
B:huggyllama/llama-7b,192.0,0.3527,0.9131608340266997,-0.260517497919901,1.0058646354880738
B:huggyllama/llama-13b,192.0,0.3527,0.7239440364101913,-0.828167890769426,1.0764296585673172
B:huggyllama/llama-30b,192.0,0.3527,0.5901214243062316,-1.2296357270813052,1.2152312542203
B:huggyllama/llama-65b,192.0,0.3527,0.4615648876144511,-1.6153053371566466,1.5121533095303572
B:meta-llama/Meta-Llama-3-70B,192.0,0.3527,1.0366069069257964,0.10982072077738914,1.0009165904131647
B:meta-llama/Meta-Llama-3-8B,192.0,0.3527,2.2309451227508132,3.6928353682524397,1.5599515083597983
B:meta-llama/Llama-3.1-405B,192.0,0.3527,0.5670520095935534,-1.2988439712193398,1.2524814321845201
B:meta-llama/Llama-3.1-70B,192.0,0.3527,1.0366069069257964,0.10982072077738914,1.0009165904131647
B:meta-llama/Llama-3.1-8B,192.0,0.3527,2.2309451227508132,3.6928353682524397,1.5599515083597983
B:Qwen/Qwen1.5-72B,192.0,0.3527,0.582596458663489,-1.2522106240095332,1.2268163361538653
B:Qwen/Qwen1.5-32B,192.0,0.3527,0.854726914805504,-0.435819255583488,1.0176008954761986
B:Qwen/Qwen1.5-14B,192.0,0.3527,1.1456906198469765,0.43707185954092953,1.013187869957738
B:Qwen/Qwen1.5-7B,192.0,0.3527,1.4191794543255263,1.2575383629765788,1.0902742753840224
B:Qwen/Qwen1.5-4B,192.0,0.3527,1.501225892914133,1.5036776787423993,1.1232262271251
B:Qwen/Qwen1.5-1.8B,192.0,0.3527,1.9667227829229879,2.900168348768964,1.3747435782442026
B:Qwen/Qwen1.5-0.5B,192.0,0.3527,2.8854253353693657,5.656276006108097,2.1409832938417312
B:Qwen/Qwen-72B,192.0,0.3527,0.582596458663489,-1.2522106240095332,1.2268163361538653
B:Qwen/Qwen-14B,192.0,0.3527,1.035145658496359,0.10543697548907693,1.0008460486458421
B:Qwen/Qwen-7B,192.0,0.3527,1.1851989585746805,0.5555968757240415,1.0206490389745588
B:Qwen/Qwen2-72B,192.0,0.3527,0.7839159092914952,-0.6482522721255143,1.0427985493497347
B:Qwen/Qwen2-7B,192.0,0.3527,1.737274152889554,2.211822458668662,1.2380458439900042
B:Qwen/Qwen2-1.5B,192.0,0.3527,3.0502692719429856,6.150807815828957,2.3148864587994717
B:Qwen/Qwen2-0.5B,192.0,0.3527,5.513396511564292,13.540189534692875,6.3914879334566175
B:deepseek-ai/DeepSeek-V2,192.0,0.3527,1.278955923036571,0.8368677691097131,1.0437316083420172
B:deepseek-ai/DeepSeek-Coder-V2-Base,192.0,0.3527,1.387286601853653,1.1618598055609588,1.0785511981511484
B:01-ai/Yi-6B,192.0,0.3527,1.3965486088521553,1.1896458265564658,1.081890386649089
B:01-ai/Yi-34B,192.0,0.3527,0.7571213927274422,-0.7286358218176735,1.0562189758196292
B:01-ai/Yi-1.5-34B,192.0,0.3527,0.807407432569067,-0.577777702292799,1.0329070064111237
B:01-ai/Yi-1.5-9B,192.0,0.3527,1.3042399284261716,0.9127197852785149,1.0511278689885428
B:01-ai/Yi-1.5-6B,192.0,0.3527,1.4893037464827548,1.4679112394482643,1.1181977278234014
B:google/gemma-7b,192.0,0.3527,1.5803381102703322,1.7410143308109967,1.158553670915147
B:google/gemma-2b,192.0,0.3527,1.9069054617195722,2.720716385158717,1.3368788050234142
B:google/gemma-2-27b,192.0,0.3527,1.378930344384895,1.136791033154685,1.0755852333767029
B:google/gemma-2-9b,192.0,0.3527,1.7008997313058034,2.1026991939174104,1.2185600911691872
B:google/gemma-2-2b,192.0,0.3527,1.62835549549919,1.8850664864975697,1.1815896261980565
B:tiiuae/falcon-180B,192.0,0.3527,0.4463182737739156,-1.6610451786782534,1.5672276538728542
