rep,sig_chin|web|P,sig_kappa|web|P,sig_mf_P|web|P,n_levels_P|web|P,sig_mf_P6|web|P,n_levels_P6|web|P,q3_slope|web|P,q3_mean|web|P,q3_n|web|P,q3_slope_mainonly|web|P,sig_chin|edu|P,sig_kappa|edu|P,sig_mf_P|edu|P,n_levels_P|edu|P,sig_mf_P6|edu|P,n_levels_P6|edu|P,q3_slope|edu|P,q3_mean|edu|P,q3_n|edu|P,q3_slope_mainonly|edu|P,ce_chi|val1|P,ce_alpha|val1|P,ce_beta|val1|P,ce_chi|val2|P,ce_alpha|val2|P,ce_beta|val2|P,sig_chin|web|T,sig_kappa|web|T,sig_mf_T|web|T,n_levels_T|web|T,q3_slope|web|T,q3_mean|web|T,q3_n|web|T,q3_slope_mainonly|web|T,sig_chin|edu|T,sig_kappa|edu|T,sig_mf_T|edu|T,n_levels_T|edu|T,q3_slope|edu|T,q3_mean|edu|T,q3_n|edu|T,q3_slope_mainonly|edu|T,ce_chi|val1|T,ce_alpha|val1|T,ce_beta|val1|T,ce_chi|val2|T,ce_alpha|val2|T,ce_beta|val2|T,secs,cell,chi_true
56,0.7352417913021415,0.7363054417548839,0.749628039715409,9,0.7503726691138796,10,-0.07794298238223235,-0.051917551362529006,15,-0.05377839084748868,0.7339547694984635,0.7340000144677868,0.7408921381841526,8,0.7472003724953127,9,-0.024450015526934918,0.031932327384949596,17,-0.06801029314316095,0.21093172235522406,0.34472592863897183,0.3779020453981733,0.2370681453738399,0.34089379345816656,0.3656478307523807,0.6613474694175361,0.6631561394589498,0.6978253517424003,9,0.08208338011279995,0.1247585451547234,10,-0.13704027160691448,0.6562808192768721,0.6608990292535528,0.6949759271749132,9,0.16388575220468315,0.21079382932768373,12,-0.2251488779737098,0.2086235203515434,0.6544045880268459,0.3745854325893147,0.2286692510503805,0.6533047242437965,0.36402087516888765,7.709749937057495,chin_s005_r5,0.22
57,0.7432225766187425,0.7462228020928352,0.7653733328971695,8,0.7454528875399441,10,-0.04558398640450805,0.023192762846430147,15,0.002412654324306562,0.7335074554570727,0.7335154974041658,0.7280127619205488,8,0.7329591311627293,9,-0.05782163420396876,0.02319519959826739,17,0.13010664757032964,0.19141531945798995,0.3431119549560297,0.38046782273493956,0.2081705389973818,0.34340817208381347,0.37494435510408863,0.6542715615131702,0.6601587944311538,0.70919679476795,9,0.11219138556228318,0.18449559666994125,10,-0.08383646054486465,0.6570585889583359,0.6610603002841521,0.6948271246745517,9,0.10860065824703768,0.17181877222896477,12,0.0679447987654906,0.20688979044479971,0.6782936081296141,0.37624138618911873,0.22184070758515606,0.6808716835412685,0.38050625353265366,7.74505090713501,chin_s005_r5,0.22
58,0.7431971160018382,0.7458365814040857,0.7365903095214472,8,0.7483717152111009,10,-0.051256714280588714,0.044605642509507694,15,-0.04641017053704563,0.7386889366682031,0.7398865649678811,0.7426720578462568,8,0.748602411977696,9,-0.15466264357989867,-0.049437176967510044,17,-0.03976248803892493,0.21916463083983118,0.33923683534586185,0.3670967915359169,0.24396404917708203,0.33863168309098235,0.35479699323979763,0.6737140798322816,0.675802180746239,0.6733094583376715,9,0.07898860599226287,0.1461593875671315,10,-0.2293343172831022,0.66454764426519,0.6677461554003593,0.7015852314940162,9,0.025074858858722564,0.041987833139569365,12,-0.16534585814789513,0.2275591552661611,0.638234606486366,0.3645279872271802,0.24385822595151652,0.6479345624375513,0.3557548418660987,7.735591888427734,chin_s005_r5,0.22
59,0.7328973264279823,0.7325468017198787,0.7150441117000469,9,0.7262927922079331,10,-0.15649375189763373,-0.11721299843957186,15,-0.07278981661887363,0.7466495186056487,0.7414659709324253,0.7264360664079254,8,0.7432748514018394,9,-0.1846814948405066,-0.18727893563476616,17,-0.06000035377017258,0.2441618839882409,0.3495962958290943,0.3740955666519431,0.22900831892369666,0.36274420185912115,0.35876811449325813,0.6587468875751388,0.6598232688219451,0.6665855121839281,10,0.03442026487465895,0.04854882743530094,10,-0.23205986978607535,0.6543996618430864,0.6560198472006832,0.6804038055197853,9,0.05731040954363564,0.08594710947230987,12,-0.15834212906731865,0.23140398315982935,0.656571881478203,0.39139150776569115,0.22960889575185828,0.6874177047154096,0.3794980764483868,7.735307931900024,chin_s005_r5,0.22
60,0.7356787762910184,0.7371929972364084,0.723792626649571,8,0.7453626754781658,10,0.017187852324019644,0.03466685912407979,15,0.017443328506705574,0.7443966779920586,0.7421313127966362,0.7387454240444389,8,0.7491243644345089,9,0.05334061308037722,0.017630459562197325,17,0.0010083128413876283,0.21401265430795569,0.33220669186100893,0.36757255472723394,0.21090552489286907,0.32240620955808164,0.36252496502395054,0.66325773107431,0.6718458381580507,0.6782881914347255,9,0.12546611665795968,0.15242089192923264,10,-0.01305823408016563,0.6708309496963637,0.6711463254464428,0.6955404294518203,9,0.10602388940229737,0.12558062587936242,12,-0.08437981089147223,0.2252206503360643,0.633732470239959,0.3618997955365452,0.21323547690540323,0.623564802906798,0.36237379213167986,7.758457899093628,chin_s005_r5,0.22
61,0.7376358724703858,0.735222875355017,0.7257046545181597,8,0.7368519423140688,10,0.040176912943360864,0.0946265523497802,15,0.03022769477348132,0.7339945375747045,0.7358759242695504,0.7064095789875655,8,0.731117484609962,9,-0.04894915476073282,0.05936749007869492,17,0.09488018968862846,0.20687749205670158,0.34454967185423024,0.37154456884749476,0.19567054014188212,0.338949563512567,0.3711905853740544,0.6545265003465828,0.6585214112323832,0.6753264715863533,9,0.16005176059688606,0.20344595539792074,10,-0.00441735782400935,0.6613880210465684,0.6648522974173054,0.6587370518636297,9,0.12074082425448648,0.20420171377279292,12,0.16100541462513385,0.19203281973167297,0.6708689955587485,0.375297764676825,0.19466413517613024,0.6658142355382543,0.3648844497181551,7.694955110549927,chin_s005_r5,0.22
62,0.7425943116129597,0.7414989217125934,0.748187355558816,8,0.7510447357380283,10,-0.039116212647420254,-0.026534588639180488,15,-0.04360326419866707,0.73179512202896,0.7315979673735413,0.7301981622602058,8,0.7279877064166173,9,0.004307736942442734,0.06957946487089617,17,0.044874605025383485,0.1965200134296996,0.35721053074860576,0.35201691902214777,0.21448008413783715,0.3532929625802907,0.35915693646399466,0.6662197101719725,0.6676599561404024,0.7056794562194434,9,0.11762294671163041,0.11214223898943469,10,-0.12779560120201156,0.6446698947400225,0.6454412834539348,0.6775957121409389,9,0.18202017944898585,0.2810647590947947,12,0.014054845884858013,0.20167088250478837,0.6985652380827193,0.36810818467987894,0.23352510491639222,0.6818135201804761,0.36752047205642485,7.737299919128418,chin_s005_r5,0.22
63,0.7398314093880147,0.7367312759485714,0.75862827639882,9,0.7482876976940889,10,-0.08726039638878384,-0.13274501190146057,15,-0.14684127355939933,0.7341669652175128,0.7338125154230403,0.7179255436088638,8,0.7280210446508844,9,-0.17975436620940016,-0.11048779644976227,17,-0.07855933018987492,0.18891910556287694,0.3462508219815381,0.3709724344115617,0.18719258046639276,0.3493818709223253,0.38309841181721194,0.6649960240439494,0.669369026481528,0.7015378849802042,10,0.09181651327693295,0.007506282903064832,10,-0.29612492397814005,0.655386961235816,0.6589029668965991,0.6793416935707192,9,0.05606524564475635,0.036470823334670055,12,-0.3008388261890785,0.19251296080700442,0.6644539876442841,0.38113634559834925,0.182258769335081,0.6674017364072483,0.39271525503547544,7.68081521987915,chin_s005_r5,0.22
64,0.7461835486306692,0.7466025538469752,0.7445920743941272,8,0.7510234597519214,10,-0.08660025484741332,-0.10354972350453809,15,-0.04767184257928376,0.7478943968538724,0.7471856265255165,0.7457340653136628,8,0.7502018029270191,9,-0.13849930567711755,-0.19976747244405452,17,-0.024889018876966613,0.19645562634033364,0.34642973004884475,0.33529777345075623,0.17957812184532962,0.34327199847997847,0.334548303707517,0.6659065249522539,0.6657944958738468,0.7012115790643869,9,0.07339195022191314,0.022097905714813314,10,-0.12503470588019674,0.6725695871747541,0.6717482314685717,0.6929086900653564,9,0.024875744797971562,-0.07052688832744237,12,-0.12329838877109615,0.19766190806157802,0.6476693641180458,0.34848536116707085,0.20670238658684603,0.6497971572212924,0.35171693058366493,7.845542907714844,chin_s005_r5,0.22
65,0.7507271966328334,0.7521494201041424,0.7697681466078959,9,0.7589897866841057,10,-0.0720143338924206,-0.04157201395774953,15,-0.0055190886728977324,0.7389093096795337,0.7434282918608677,0.7476776880801161,8,0.7480101188522441,9,-0.10641648339436444,-0.03526074832228136,17,-0.010229572802557842,0.24557077498552804,0.32559488440586987,0.36899419058107435,0.21891336848923704,0.33452553599928275,0.37060016560293507,0.6707463599237488,0.6733093824860076,0.7106409191635986,9,0.07950319469000605,0.08796761014147363,10,-0.058912499225456105,0.6592991414366849,0.6756991994405471,0.6984799429552009,9,0.05524228140196591,0.09481553909462588,12,-0.10963293379139899,0.24990738681672386,0.6447737641819854,0.3758643050102255,0.2509531394919424,0.648389323778414,0.3714175906498519,7.864285945892334,chin_s005_r5,0.22
66,0.7385033613314059,0.7383433035547243,0.7397345478030207,8,0.7332277979548448,10,-0.0017054195840371423,0.02487032492167199,15,0.03657699012423244,0.7341017324508177,0.7343273332441915,0.7181776019842304,8,0.7321861045764044,9,-0.024054324285851494,-0.006934981291807187,17,-0.10153240471560773,0.2089399232992486,0.3529933388826985,0.3586711568251417,0.18509418178447223,0.3461233459082701,0.36755933366379817,0.6526709911140454,0.6539003923965275,0.6861718236900509,9,0.14498577416163036,0.16480237356185248,10,0.003737748423775637,0.6517758149897909,0.6627309487436328,0.6731373965721602,9,0.10404184326446143,0.11718234153286028,12,-0.17339107297549033,0.22175926912654198,0.6961058874809217,0.37135380727951156,0.20438102743373143,0.6863463021008723,0.3732355267885595,7.827965974807739,chin_s005_r5,0.22
67,0.7370821329676586,0.7370888618233374,0.7308605306921441,8,0.742880566192987,10,-0.10982726265128538,-0.04528815907254911,15,-0.00592565387454003,0.7343459003775171,0.7370520635489067,0.7294841904349904,8,0.7275612275381086,9,0.033419544766549854,0.10121105506715325,17,0.07746256497160693,0.2470088900556524,0.3484145072076445,0.3680100148307266,0.2253555473142681,0.3487035313992823,0.3697893743228429,0.6572458933360483,0.6653231044426567,0.6814716741457725,10,0.061034563435585776,0.1551815359158421,10,-0.09982505036834585,0.6508267466809072,0.6592573303428784,0.6772268983837247,8,0.18660373662062318,0.31578751199991634,12,0.049223928267471684,0.23318474389871735,0.6794314891985194,0.3768284942302141,0.21758928512511044,0.689634224002517,0.3752206979676388,7.738225936889648,chin_s005_r5,0.22
68,0.7395362740308392,0.7409555893055951,0.7553436988469212,8,0.7554820191091058,10,-0.062472647542276,-0.05682309960630413,15,-0.041240489665401156,0.7340041836878324,0.7356065104536035,0.7452301694346516,8,0.7478639421733575,9,-0.048019084784491635,-0.03575016995553194,17,-0.04060627559153837,0.21178293510507995,0.34694357036746865,0.3622899413763105,0.2346453289860344,0.3530820252911929,0.3350716290447597,0.6623678405180589,0.6625938856205228,0.7106611972638825,9,0.11031054186033189,0.1473090665678419,10,-0.11757788664576765,0.6577382984625321,0.6612447041355419,0.7152561587641056,8,0.10325536226837648,0.10281060675438015,12,-0.06653414569875303,0.2261743855067211,0.6748954375988084,0.3681228051822175,0.23993629424440055,0.6726903577744658,0.35404291165278307,7.797014951705933,chin_s005_r5,0.22
69,0.7396503456412044,0.7413932203944653,0.7436210559708736,8,0.7408377038676168,10,0.020475218375826235,0.07345753085352823,15,0.01892772644203985,0.7363858801814268,0.7350228402565351,0.7239061098102174,8,0.7337309065534537,9,0.014847071297569297,-0.008034034825491953,17,-0.010807085985060923,0.20850260922895814,0.34546981121612996,0.364833217161391,0.221320099924891,0.3503342985501601,0.356108389223089,0.6533013660684325,0.6573567184502388,0.6935284360430027,9,0.146105235977513,0.20820051901699949,10,-0.057153757071244,0.6540993193636144,0.6547596195858775,0.6896643563090141,9,0.1755555112619408,0.2541583612834917,12,0.019354364772086168,0.20926875022455782,0.683770476718201,0.37338638439316285,0.21512440823954648,0.6736333057824833,0.35575022728556477,7.8160200119018555,chin_s005_r5,0.22
70,0.7424855031717715,0.7440814225037183,0.7412676857965477,8,0.7487556304467267,10,-0.09486327295025566,-0.0191030575096312,15,-0.04071390863002527,0.7324109619097733,0.7320964710137561,0.714176549017928,8,0.7274533830562533,9,0.042620567989968376,0.0879581553101866,17,0.0360552463385181,0.25152623730022317,0.3456339426081446,0.36691029088659033,0.2505284671014749,0.3546278590997027,0.36473974825513045,0.6620336437421476,0.667857766326061,0.6872611269823047,9,0.047057847396794174,0.08509645568960841,10,-0.1793831391019177,0.6528859895126624,0.6558114942180706,0.6677914966566405,9,0.21040736884674902,0.3163991980404131,12,-0.00037132202022100325,0.24631483373196694,0.6665964512225069,0.36944282203465734,0.2520632538655345,0.6838198037762881,0.3801733359372391,7.704063892364502,chin_s005_r5,0.22
71,0.7287084854511682,0.7264453542167877,0.7228687566352099,9,0.7283945663182894,10,0.008994521254859748,0.05733351661808921,15,0.20270330439690676,0.7427265890900603,0.7473897674257661,0.7537063239894666,8,0.7665388918532814,9,-0.07753972457439363,-0.036235651636659705,17,-0.1164350923718138,0.24876145650856785,0.3534527442602914,0.35278603791010626,0.22045306976061685,0.35350469618055647,0.34891590060798944,0.6537015182621218,0.6673992030853246,0.6814428941403035,10,0.1386723106710504,0.18361014745111034,10,0.4061112192832537,0.6675550452091406,0.6806143597786491,0.7076674578414816,9,0.09581888396048945,0.13415978844843296,12,-0.26693459799499586,0.24065975791460392,0.6815550077085026,0.36387142090692925,0.23616287837117156,0.6844859985123468,0.36258782858488314,8.002025842666626,chin_s005_r5,0.22
72,0.7388854181364164,0.7377823884204389,0.7287165297697741,8,0.7409882297287129,10,-0.01922412795227011,0.01209734748592004,15,-0.021481850468443937,0.7385974239146971,0.7385344949508204,0.7362357583969389,8,0.7394479696607775,9,-0.09468678658762592,-0.014354021704558325,17,0.018901283880253823,0.2180883447526769,0.3460933813823099,0.3598928064458004,0.20348788022005682,0.3515041503641973,0.34333813249302036,0.655308218898529,0.6592083126429956,0.6769066653376785,9,0.1303134974392572,0.17769265798462802,10,-0.1062745055764386,0.6552539648828694,0.6593359170385256,0.6912343980030546,9,0.09886710039041946,0.11668450254607342,12,-0.007289543558603598,0.224270567793309,0.674163570971327,0.37680223869861645,0.22770128495603448,0.6753311977972642,0.35050200573506884,7.59629487991333,chin_s005_r5,0.22
73,0.7422995659227511,0.7483160824536682,0.7327844178534182,8,0.7427106561443301,10,0.0052041299370442435,0.01481352791736535,15,0.0009841120787986413,0.7325324964340236,0.7333184814135867,0.7516541877160811,8,0.7533372250765886,9,-0.027063751044742974,0.007152093031255341,17,-0.06073248559796527,0.2364338192788935,0.35225488428789603,0.3623909502845178,0.22631910720654425,0.35588367329292003,0.36064403294654357,0.6615938183854778,0.6641321691230527,0.6804895170580791,9,0.09590268940440219,0.15419936295027614,10,-0.08711958120155254,0.6483886810006577,0.6515628713685421,0.7094845774344893,9,0.1598337942621336,0.26068409394424835,12,-0.09911662365434686,0.22760534767101692,0.6800091857218917,0.36732953745233055,0.21653712030028682,0.6762394929983452,0.3432358382862821,7.87179708480835,chin_s005_r5,0.22
74,0.7349167529606966,0.7351032551272538,0.7290866898104569,9,0.7359065048870287,10,-0.03723646640758858,0.005931100240563906,15,-0.024136119349830554,0.7425167964518296,0.7432739095662069,0.7481514559650059,8,0.7541501444083527,9,-0.07278055740389423,0.025729839656760057,17,-0.09503893491185741,0.22216679219514024,0.3341431619693479,0.3718094636497692,0.2060404292484943,0.330483876484542,0.3878306080432471,0.6619182072318588,0.662621807534818,0.6750836767244875,9,0.09599343064308623,0.09022894049738266,10,-0.1399129045134362,0.6630424895117971,0.6699848933476958,0.7087977386626672,9,0.09662449970438895,0.1781329424375052,12,-0.26580479672417284,0.2288352533914937,0.6401459468416505,0.3805691705407957,0.20423187010559563,0.6513369305936352,0.41383791088674504,7.641369104385376,chin_s005_r5,0.22
75,0.7331452672726113,0.7305124651119002,0.7571759849379885,9,0.7481903783333493,10,-0.02794906833782184,-0.06127431810307415,15,-0.12295173987877675,0.7305148382667787,0.7345548067386158,0.7212132401156894,8,0.729356965028827,9,-0.050116640082955015,0.05882351859003593,17,0.0020710254558687384,0.2115515694198491,0.3490527540769661,0.38223032035285076,0.22873703166644876,0.34929872323677325,0.37635424652395144,0.6480454861787497,0.6510682121847413,0.7055350223195495,10,0.14604666785351947,0.15325045705848855,10,-0.2601149908407199,0.6494703516002126,0.6568173352145736,0.67258788992276,9,0.12081703889651847,0.27550801451726536,12,-0.04274130330960519,0.21911012999968804,0.6815299848669674,0.3935448281257309,0.22722853505287777,0.6771082759669564,0.3951359080883104,7.784055233001709,chin_s005_r5,0.22
76,0.7493258500332278,0.7491748141189689,0.7256756494331822,8,0.7369751792563162,10,-0.10440127592081695,-0.056133166065584925,15,-0.0071629626694725635,0.7376575626510898,0.7421511478779302,0.7280106888636961,8,0.7396867626075592,9,-0.039646675119964114,-0.00947277535326378,17,-0.08161761478294761,0.19296562702711917,0.334254092806852,0.35677366020106194,0.2075620524243611,0.3405482964931105,0.3639426110555071,0.6631708669445291,0.6663236102746639,0.672611120737538,9,0.0546393740991912,0.08964200162006553,10,-0.07675809793626177,0.6610084077344629,0.6650492171394732,0.6907054721816721,9,0.05758097254160732,0.026616063179697984,12,-0.2613387107056394,0.19480992376511885,0.6561065680095307,0.35709086107216653,0.19541565622976176,0.654043877358389,0.36308893342997484,7.603927135467529,chin_s005_r5,0.22
77,0.7327574045592383,0.7304445491076959,0.722515407307916,9,0.7289400709206201,10,-0.0388067887245814,-0.046260515953767484,15,-0.02869805988180846,0.737399050192227,0.7365188277096903,0.7425050382668534,8,0.7448775346788621,9,-0.04490144934021418,-0.08894030898983077,17,-0.11085684492414716,0.19480204881307284,0.3647227178547813,0.35509269509272756,0.20115396930257834,0.3597449194558031,0.36455290308348287,0.6487494933725398,0.6480882049252336,0.6744046445291179,9,0.12529701273086824,0.12343104413724686,10,-0.09211125405398932,0.6528404609642334,0.6541946732912621,0.7137532765637872,9,0.0739301866940798,0.04577070317101578,12,-0.2564546732925167,0.18491004438991876,0.7000342109653828,0.36858060455512054,0.1972897323591969,0.6911624595338718,0.36355011409479937,7.692141056060791,chin_s005_r5,0.22
