tech,sigma_star,spec,w,r,r_obs,life_penalty,train_penalty,ratio_proc,ratio_eff,N_ratio,shadow_life_rel,C,U,N_w,D_w,Phi,loss,D_ratio,epochs,N_c,D_c,mN_c,w_true_c,s_true_c,w_hat_proc,w_hat_eff,s_hat_proc,ratio_proc_vs_w,mu_eff,mu_eta,shadow_life,elas_life_U
q60,0.6,D15,2.0,2.3784,3.9999760680788694,0.0370784589752593,0.01984913427559154,0.9286087633788958,0.887612762445111,1.0543077836749273,0.4899142111619141,1e+26,7839995453964.382,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.9673163283692873,3.8692421637390706,560328817475.1765,30334840974001.62,1.0337879871063598,2.0337879871063596,0.5083066640477194,1.88859334768169,1.8052161734631575,0.4705053889830055,0.944296673840845,0.1266174195662706,0.12661762995309478,1647078303627.8354,0.06225704505524732
q60,0.6,D15,2.0,2.8284,4.756782841807212,0.049591920644732834,0.03087746033585259,0.9178964444163759,0.8650382682777816,1.068306380953613,0.7161432879167603,1e+26,6592647853100.301,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.9649642450096104,4.590125363619165,567768596997.7526,30261080123925.125,1.0363078271258026,2.0363078271258024,0.5089151125979441,1.86911971425601,1.7614841964573964,0.4649887899780443,0.934559857128005,0.15601822100993967,0.15601822731546755,2439622018979.1396,0.07661820981752498
q60,0.6,D15,2.0,3.3636,5.656878364694788,0.06517235161330648,0.044880716401479503,0.9056542994452433,0.8391695375287062,1.085463986825134,1.0436306032859775,1e+26,5543657149396.149,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.9626120526187549,5.445379294053476,576887282411.5924,30187315854653.31,1.0388400989573447,2.038840098957345,0.5095250478390158,1.8464843015020849,1.7109325029370166,0.45843027249865254,0.9232421507510424,0.1916543145082792,0.19165432468794208,3612343335427.3096,0.09400166615591843
q60,0.6,D15,2.0,4.0,6.727171322029716,0.08459079430535321,0.0625280315843959,0.8914134706013748,0.8095428945885729,1.1066535570263105,1.5195644705169309,1e+26,4661661296927.222,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.960127064914078,6.458939256594549,588148820074.0076,30109387151670.69,1.0415288106574625,2.0415288106574625,0.5101710077371105,1.8198462824408654,1.6527051427656088,0.45050303992777246,0.9099231412204327,0.2352649954493411,0.2352653727942795,5362380302165.502,0.11523979025440667
q60,0.6,D15,2.0,4.7568,7.999952136157739,0.10889027122237249,0.08473043432529725,0.8746189253933523,0.7757001739328248,1.133050108119448,2.2145996122612948,1e+26,3919997726982.191,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.9573543363635098,7.6587888682511345,602177691423.0226,30022434954980.953,1.0445453287426252,2.0445453287426254,0.5108937004517332,1.7881980383428733,1.5859541671191988,0.44077782294924,0.8940990191714366,0.2891578906447423,0.28915789072533293,8001494891626.965,0.141428981251579
q60,0.6,D15,2.0,5.6569,9.513733862897476,0.13949965829217792,0.11274216469561638,0.8546220554849487,0.7372292825440177,1.1662571518887397,3.235388545944515,1e+26,3296265655696.3857,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.9541139043765293,9.077185761128312,619826108569.5194,29920815674783.51,1.0480928906003684,2.048092890600368,0.5117408958404887,1.7503453559889968,1.5099140523208125,0.42868417562374683,0.8751726779944984,0.35643011431832705,0.3564309559540908,12032269752859.105,0.17403059097631512
q60,0.6,D15,2.0,6.7272,11.313756729389576,0.17840045457996223,0.14830672767792885,0.8306786745445696,0.6938240612917421,1.2084941814819956,4.743970268951026,1e+26,2771828574698.0747,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.9501963230553101,10.750290044208246,642273656820.7142,29797961130828.645,1.05241409142118,2.0524140914211797,0.5127688880231976,1.7048966170783426,1.4240142803622438,0.41345417077917257,0.8524483085391713,0.44128757676438624,0.44128752200414834,18281562794927.535,0.21500907979898898
q60,0.6,D15,2.0,8.0,13.454342644059432,0.2284373262337802,0.19394004870746961,0.8019494272457094,0.6453257618027017,1.262934603760091,6.990607414115227,1e+26,2330830648463.611,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.945369653466453,12.719327243033387,671206894258.8434,29646597765900.38,1.0577872859925534,2.0577872859925534,0.5140411223224854,1.650241335395231,1.3279431479610586,0.3940280257490332,0.8251206676976155,0.5496049579773856,0.5496049386276323,28152863348466.758,0.26708548478282523
q60,0.6,D15,2.0,9.5137,16.000072451598527,0.29379869477728504,0.2533670144667366,0.7675282394437116,0.5918036701407438,1.334230375087834,10.367188951974159,1e+26,1959978261634.158,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.9393932546200845,15.030360134464294,709098177864.6677,29459179128082.676,1.0645169050148509,2.064516905014851,0.5156251820603006,1.5845750254078288,1.221788681455398,0.36891596550145944,0.7922875127039144,0.6897495748246683,0.6897495989471958,44108128772541.54,0.3340974438721389
q60,0.6,D15,2.0,11.3137,19.0272995465119,0.38086463594268327,0.3323054053991561,0.7265070296630198,0.5336369647477727,1.429423866486211,15.498809939365062,1e+26,1648147395432.872,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.9320576189022292,17.73453950946135,759690288909.0002,29229135101720.086,1.0728950439542493,2.072895043954249,0.5175829075781847,1.5059728211863965,1.1061734194964463,0.3359773922000758,0.7529864105931983,0.8739331531740069,0.8739331237127446,70645772403491.58,0.42160044162642407
q60,0.6,D15,2.0,13.4543,22.6273452794961,0.4998329901597667,0.43997912425659513,0.6780512704362015,0.47154897830607106,1.5596868560629387,23.411573242481015,1e+26,1385924588251.257,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.9232488679756411,20.890670914588743,828920648430.6691,28952894485593.914,1.0831315744720564,2.0831315744720564,0.5199535102560973,1.4124700105565426,0.9822985656194154,0.2920203667857138,0.7062350052782713,1.1206704838853963,1.120670336624415,116438018837636.8,0.5379741303954688
q60,0.6,D15,2.0,16.0,26.908685288118864,0.6679151323177841,0.5921151668892879,0.6215187954119137,0.4066299865171065,1.7437150977462805,35.85238267194113,1e+26,1165415324231.8054,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.9130592313773431,24.56922350654463,926725415350.854,28633349579003.406,1.0952191989686226,2.0952191989686226,0.5227229683212846,1.302218112666893,0.8519789546269938,0.23207948785780735,0.6511090563334465,1.459238209570486,1.4592380801545763,199351885337834.44,0.6964612075108789
q60,0.6,D15,2.0,19.0273,31.999976723914003,0.9163436276444896,0.8175607245314818,0.5565700338970779,0.3402845645470942,2.0151265307574975,55.95659423395057,1e+26,979994281254.2446,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.9019586099381313,28.86265452395403,1070971383808.3047,28285236375291.902,1.1086983249359899,2.1086983249359896,0.5257737969558282,1.173638298188335,0.7175574912620302,0.14794873212331996,0.5868191490941675,1.9387168981083875,1.9387171204858995,359567466959603.06,0.919390954774002
q60,0.6,D15,2.0,22.6274,38.0545990930238,1.3076602267260782,1.1747393527084684,0.4832130866195026,0.2740931850442339,2.440581100743688,89.80585746170648,1e+26,824073697716.436,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.8910744052085736,33.90947925226691,1297086053339.4514,27943909955054.363,1.1222407401163432,2.122240740116343,0.5287999230732047,1.0254944985812757,0.5816917238891207,0.024860687811144953,0.5127472492906379,2.648394248980022,2.6483944473984087,698915551330621.1,1.247924611153195
q60,0.6,D15,2.0,26.9087,45.25485873827525,1.9854872437320177,1.799547913740128,0.40173728120275326,0.20962832002887435,3.171426573723908,150.61955884612513,1e+26,692959718890.5034,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.8827408892058572,39.94831424351055,1685505626800.8926,27682572608332.566,1.132835254634724,2.132835254634724,0.5311405333220343,0.856839436450336,0.44710267132743364,-0.1670798021887755,0.428419718225168,3.770347822575973,3.7703476219512435,1523220683648472.2,1.7677653330672172
q60,0.6,D15,2.0,32.0,53.81737057623773,3.3561544147426385,3.0827524837988474,0.3123953347500674,0.1482236652413573,4.629556345686429,272.7389314729896,1e+26,582707662115.9027,531466072954.5953,31359794189704.66,188158765138227.97,1.8403753315949252,0.8818884962061074,47.46092000724511,2460452130563.993,27655841739291.668,1.1339302012692187,2.1339302012692185,0.5313811110573251,0.6666298395587763,0.31629895580135087,-0.5000828655703022,0.33331491977938815,5.746561005435051,5.746563800234147,4026366510182785.0,2.6929526432013517
q60,0.6,D15,3.0,0.25,0.5698767642386944,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
q60,0.6,D15,3.0,0.2973,0.6776974480326554,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
q60,0.6,D15,3.0,0.3536,0.8060336953392094,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
q60,0.6,D15,3.0,0.4204,0.9583047667437885,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
q60,0.6,D15,3.0,0.5,1.1397535284773888,0.00017853605494710933,-0.003128464945126752,0.9921744276023348,0.9918320878825191,1.0018320365549842,0.00933958113963274,1e+26,37293290375417.77,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9950485697011957,1.1341101183233167,392827621084.58655,42294697960330.86,2.009952137914818,3.009952137914818,0.6677688035621847,2.9863975395460582,2.985367113374506,0.6651483981091134,0.9954658465153527,0.008235176313884596,0.008235161280093273,22013072646.05041,0.0027359783238978252
q60,0.6,D15,3.0,0.5946,1.3553948960653108,0.0009738640512770846,-0.0062156110643748486,0.9826791055280978,0.9808342163611451,1.0045686016091029,0.026200457675859715,1e+26,31359981815857.527,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9892648320321739,1.3408445041933155,393900653589.96466,42048859269394.875,2.0217033247725458,3.0217033247725458,0.6690608267854113,2.9693647203587643,2.9637900126291465,0.6632276280701624,0.9897882401195881,0.019540288582059473,0.01954026349250415,61922264417.26409,0.006466640332547513
q60,0.6,D15,3.0,0.7071,1.6118394399727232,0.0024358767049059704,-0.008177976907231543,0.9739041521761279,0.9693512856009033,1.007742803510975,0.0501576052446879,1e+26,26370591412401.2,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9842015439229748,1.586374865377097,395145287556.994,41833643401762.38,2.032104107486061,3.032104107486061,0.6701960207991977,2.9529787801109673,2.9391740146673926,0.6613588940309209,0.9843262600369891,0.031617758035052734,0.03161774921605942,118917248085.49434,0.010427661656819964
q60,0.6,D15,3.0,0.8409,1.9168374841932723,0.004618906856195482,-0.009069968286090191,0.9655714291292521,0.957068590208703,1.0114633444273387,0.0842397717964206,1e+26,22174628597584.598,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.979699400055813,1.8779245332686427,396604146112.1155,41642279059524.555,2.0414425076570026,3.0414425076570026,0.6712086460676328,2.936729988732828,2.91086909300411,0.6594852084336529,0.9789099962442761,0.04485719229583651,0.04485796089514227,200459056571.99316,0.014748895594607347
q60,0.6,D15,3.0,1.0,2.2795070569547775,0.007602466763694915,-0.008913670345281455,0.9574125135435069,0.9436593176138354,1.015860535318183,0.13277767046034056,1e+26,18646645187708.887,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9756125916873966,2.2239157876053604,398328325389.7568,41468568618821.31,2.0499940417341755,3.0499940417341755,0.6721305070381657,2.9201024617894364,2.878155296149136,0.6575462631584507,0.9733674872631455,0.05970447314464011,0.05970444627655702,317334642741.7226,0.019575270943761325
q60,0.6,D15,3.0,1.1892,2.7107897921306217,0.011496793157267593,-0.0076960646760317886,0.9491612870383538,0.9287795374829066,1.021093222073917,0.20200762461557337,1e+26,15679990907928.764,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9718054276264064,2.634360233146796,400380110334.8702,41306744503950.86,2.058025138720325,3.058025138720325,0.6729915698408993,2.902559076463424,2.840231173951765,0.655476435222661,0.9675196921544748,0.07668177392248388,0.07668185754303303,485279010192.40985,0.025075616179037752
q60,0.6,D15,3.0,1.4142,3.2236788799454463,0.016448184866674653,-0.005370277248102684,0.9405397375296947,0.9120619845128634,1.0273574159240635,0.30091502148706445,1e+26,13185295706200.6,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9681438098709503,3.120984752630902,402836358766.12164,41151106857981.77,2.0658087978340656,3.0658087978340656,0.673821798441416,2.8835150020310807,2.7962076562895337,0.6532010413347518,0.9611716673436935,0.09641670958811499,0.09641668310649876,727317069323.2698,0.03144902737517441
q60,0.6,D15,3.0,1.6818,3.8336749683865445,0.02264787035751703,-0.0018502509595869077,0.9312509261545199,0.8931171137894911,1.0348969310160692,0.44250034876994276,1e+26,11087314298792.299,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9644919403330559,3.697548608865405,405792672469.0738,40995883561552.98,2.0736305990378368,3.0736305990378368,0.6746518594937733,2.862321342010857,2.7451120894677374,0.6506332167102268,0.954107114003619,0.11967398738672164,0.11967396824452359,1077380394575.1139,0.038935711589971334
q60,0.6,D15,3.0,2.0,4.559014113909555,0.030340923384816643,0.0029922126011940886,0.9209698664982283,0.8715407178593791,1.0440152787766281,0.6455638959475632,1e+26,9323322593854.443,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9607064503658369,4.379874266541799,409368061085.4327,40834980707490.82,2.0818013652748975,3.0818013652748975,0.6755144535699822,2.83824619195128,2.685915374191699,0.6476697466076736,0.94608206398376,0.14739332254737803,0.1473932240544904,1585639442344.8718,0.047826985376531184
q60,0.6,D15,3.0,2.3784,5.421579584261243,0.039845597525091536,0.00933795989350994,0.9093276398099248,0.8469101794712148,1.0550994163408824,0.937514669474985,1e+26,7839995453964.382,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9566282989653481,5.186436455397092,413714254092.1098,40661638232588.34,2.0906761823407507,3.0906761823407507,0.6764462075601071,2.8104372783046636,2.6175251202736143,0.6441834842856807,0.9368124261015546,0.18076275883750714,0.1807627668745544,2327179093093.5254,0.058486490587483786
q60,0.6,D15,3.0,2.8284,6.447357759890893,0.051573159952084335,0.017431154397411497,0.8959026766922885,0.8188033041363278,1.068644162729421,1.3583903339793466,1e+26,6592647853100.3,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9520766499101008,6.138378776808812,419025274610.37964,40468169664445.06,2.1006712014088875,3.1006712014088875,0.6774891837787836,2.7778996288849163,2.5388398247539543,0.6400157912107816,0.9259665429616387,0.22129453428964618,0.22129464425197987,3415199296342.686,0.07136992453737889
q60,0.6,D15,3.0,3.3636,7.667349936773089,0.06606005479653732,0.02759841870907076,0.8802094807755266,0.7868167298128627,1.0852908728402706,1.966990219902498,1e+26,5543657149396.149,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9468414822468605,7.259764979039604,425552603836.3611,40245648028988.69,2.1122859924282023,3.1122859924282023,0.6786927671708598,2.7394636374201724,2.448798686804738,0.6349650397470772,0.9131545458067242,0.27094399764204447,0.27094404474534595,5022346858800.987,0.08705629718619434
q60,0.6,D15,3.0,4.0,9.11802822781911,0.08400588298863165,0.04027197712737718,0.8616986499264396,0.7506104532915325,1.105872835919259,2.84974748631407,1e+26,4661661296927.222,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9406795639958452,8.57714281784669,433622982201.75287,39983734712173.2,2.126122514562072,3.126122514562072,0.680114904217026,2.6937755503027843,2.3465002377003024,0.6287738227160022,0.8979251834342614,0.3322489656450416,0.3322490119717323,7414296021224.736,0.10628152768177301
q60,0.6,D15,3.0,4.7568,10.843159168522487,0.10634521623477644,0.05603678921896682,0.839748408712291,0.7099326910833997,1.1314994297426815,4.134873734858838,1e+26,3919997726982.191,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9333073985367578,10.120000675493715,443671407008.3432,39670379644993.6,2.1429166886875706,3.1429166886875706,0.6818242101041554,2.63925928804069,2.2312593026508947,0.6211058138428032,0.8797530960135633,0.408584239829751,0.4085842848369088,11007151486479.98,0.13000165458620927
q60,0.6,D15,3.0,5.6569,12.894943470487481,0.13433991245895127,0.07569410029623058,0.813681240767749,0.6646818851129084,1.163662818540312,6.013458385676391,1e+26,3296265655696.386,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9244036014191563,11.920132184215062,456282969671.91986,39291922330189.26,2.163557126918993,3.163557126918993,0.6839001289115629,2.5741270882711014,2.102759114782893,0.6115187923096507,0.8580423627570338,0.5044790935292778,0.5044790636670398,16463031901289.598,0.15946581126513593
q60,0.6,D15,3.0,6.7272,15.334699873546178,0.1697090665862644,0.1003551488812624,0.7828089173716584,0.6149886309547576,1.2043860254387657,8.771000372193111,1e+26,2771828574698.0747,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.913623311496325,14.010139279271536,472250916298.8464,38833704389784.734,2.1890859994852976,3.1890859994852976,0.6864305320830498,2.496444958662199,1.9612516328204481,0.599430383381702,0.8321483195540663,0.6260463196653243,0.6260466009638177,24852677775754.316,0.19630911432599873
q60,0.6,D15,3.0,8.0,18.23605645563822,0.21486914327218187,0.13161841694623444,0.7464739730061606,0.5612459075938387,1.2564945064351558,12.839215472410993,1e+26,2330830648463.611,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.9006154910750771,16.423674940067446,492683134356.6084,38280804910712.96,2.2207035297744797,3.2207035297744797,0.6895088322301984,2.404171359745721,1.807606675658958,0.5840562712194668,0.8013904532485737,0.781750185559799,0.7817503007434317,37953989529763.87,0.2427266154256813
q60,0.6,D15,3.0,9.5137,21.686546287750666,0.2732864178112746,0.17183799041365555,0.704145580156003,0.5041676342930789,1.3240106315100841,18.876722286393978,1e+26,1959978261634.158,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.8850669039395326,19.194044380040847,519156832372.1319,37619909737721.336,2.259716176367882,3.259716176367882,0.693224825139763,2.29531473815247,1.643443393106276,0.5643299006545336,0.76510491271749,0.9834672675927616,0.9834674289774228,58799876086636.35,0.30170345714708446
q60,0.6,D15,3.0,11.3137,25.789658990269267,0.3500747266590569,0.2245801987963949,0.6555324353836226,0.44480077060753104,1.412821990590388,27.901584693040355,1e+26,1648147395432.8723,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.8667618475308903,22.353492473597424,553980588890.014,36841850399187.91,2.3074388953520737,3.3074388953520737,0.6976512547502254,2.1681334739526634,1.4711513693899236,0.5387737830656117,0.7227111579842211,1.2481975438894817,1.248197329192684,92741617915290.58,0.37739106086220886
q60,0.6,D15,3.0,13.4543,30.669171796386664,0.4530993156584737,0.2954639589453485,0.6006765664862231,0.38445687417900254,1.5319169940150363,41.524397068181145,1e+26,1385924588251.257,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.8456489248480998,25.935352155596046,600678842860.0522,35944442257395.805,2.36504764711816,3.36504764711816,0.7028273876429643,2.02130526673348,1.293715699874455,0.5052701754366649,0.6737684222444934,1.6010719723388314,1.6010729595117832,149656960688258.38,0.47579501010375225
q60,0.6,D15,3.0,16.0,36.47211291127644,0.5950177155868266,0.39370723653578477,0.5400380866703197,0.3246170649993271,1.6956729551123475,62.36910002325163,1e+26,1165415324231.8054,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.8219198356226918,29.97715304884859,664889072009.3237,34935833539970.332,2.4333273311074026,3.4333273311074026,0.708737354886155,1.8541275228041572,1.1145166414060579,0.46066277119514754,0.6180425076013857,2.0805527737800014,2.0805533507617984,248811198219098.8,0.6059876017907584
q60,0.6,D15,3.0,19.0273,43.37286462479564,0.7974620436560829,0.5352921630566809,0.4745120368774111,0.2667825139948225,1.9285469839557838,94.89750510787026,1e+26,979994281254.2445,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.7960875082791764,34.528595726083594,756201135733.6202,33837826351301.67,2.5122866257796233,3.5122866257796233,0.7152851955019389,1.6666222808959785,0.9370166558958802,0.39998402069700006,0.5555407602986595,2.7483716043676205,2.748371018566122,430569606845151.1,0.7825024352499099
q60,0.6,D15,3.0,22.6274,51.579317980538534,1.1004812664465482,0.7501262296188853,0.40534335961849605,0.21230120642002628,2.27565878486038,147.17908896753462,1e+26,824073697716.4362,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.7690635526126391,39.66777352744994,892306888019.8274,32689168810943.83,2.6005653150583736,3.6005653150583736,0.7222658353626373,1.4594652413315898,0.7644043601809948,0.3148175292700921,0.4864884137771966,3.7102888243675585,3.71028483331564,787973489149284.9,1.0304744197888738
q60,0.6,D15,3.0,26.9087,61.33857154347902,1.5865131948789828,1.100388497866566,0.3339692550314812,0.16223484442060213,2.8295755433851917,235.12079260642497,1e+26,692959718890.5033,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.7422980816952301,45.53150399065011,1109502779736.7966,31551498206022.73,2.694335401530988,3.694335401530988,0.7293153189107884,1.2337944418857323,0.5993499291049026,0.18949221519299494,0.4112648139619108,5.163903960159439,5.163893018319919,1565203037824484.0,1.3977904906887773
q60,0.6,D15,3.0,32.0,72.94422582255288,2.4530302512505378,1.736868049569892,0.2617722635821061,0.11726566941513067,3.811111352090861,394.32475208606127,1e+26,582707662115.9027,392109262581.9884,42505159293914.25,510061911526971.0,1.8439487858982553,0.7181285973364137,52.3833345737405,1494372061886.1921,30524170423299.465,2.7850165101600637,3.7850165101600637,0.735800359835759,0.9908123395602435,0.4438524948112416,-0.009272856294698846,0.3302707798534145,7.527645004608408,7.527651171936462,3535607356965653.5,1.9888038083166748
q60,0.6,D15,5.38,0.25,0.8831342243362443,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,
q60,0.6,D15,5.38,0.2973,1.0502232195806618,1.3949266890023182e-05,-0.0015070113633078863,0.9969882475598726,0.996939963298647,1.0003612005523235,0.003217089550109031,1e+26,62719963631715.055,253023777847.80118,65869962137281.805,1731062604967765.8,1.851782917450813,0.9981324626398947,1.0482618884816448,253115170176.11075,65746947522081.71,4.388195118326907,5.388195118326907,0.8144090965453918,5.371967208531403,5.371707043510775,0.8138484541730139,0.998506916083904,0.003069429267563928,0.0030689555508658373,4885765013.68581,0.0005695739382360898
q60,0.6,D15,5.38,0.3536,1.2491050469011842,0.00028908182628506474,-0.006201527952945596,0.9870385232672705,0.9860493270762402,1.001770956205105,0.017532163475055346,1e+26,52733725078362.23,253023777847.80118,65869962137281.805,1731062604967765.8,1.851782917450813,0.9920416098024526,1.2391641815402188,253471871877.21982,65345743276295.64,4.415137386094318,5.415137386094318,0.8153324784394339,5.344949208859923,5.339592575583692,0.8129074831352233,0.9934849830594652,0.014148047709869882,0.014148393916350921,26663461764.478207,0.002612746353491957
q60,0.6,D15,5.38,0.4204,1.4850785116438285,0.0009240720746626074,-0.009999891502366465,0.9779740978513768,0.974851327958542,1.0034181276858565,0.03779870119360363,1e+26,44354531845168.62,253023777847.80118,65869962137281.805,1731062604967765.8,1.851782917450813,0.9866276890779636,1.465219580042492,253888645428.04276,64989128523159.305,4.43936456323586,5.43936456323586,0.8161549959789598,5.319557651615338,5.302571767721113,0.8120144445287966,0.9887653627537804,0.025797443487226346,0.02579728535084369,57579966269.900215,0.0047427044940207
q60,0.6,D15,5.38,0.5,1.7662684486724887,0.0019439768112836653,-0.013035137635742045,0.9694697807486097,0.9629911273681535,1.0053638659544402,0.06663740513855806,1e+26,37293290375417.77,253023777847.80118,65869962137281.805,1731062604967765.8,1.851782917450813,0.9816991596642326,1.73394425180323,254380963475.46283,64664486477284.37,4.461651980529429,5.461651980529429,0.8169052141064718,5.294906548089076,5.259522398022543,0.8111392541269876,0.9841833732507576,0.038431166788619686,0.038431107317273394,101707723935.90694,0.007036537283511279
q60,0.6,D15,5.38,0.5946,2.1004464391613236,0.003382014217265805,-0.015393312335504339,0.9612778619677109,0.9501824159642797,1.007668618453058,0.10760408376000226,1e+26,31359981815857.527,253023777847.80118,65869962137281.805,1731062604967765.8,1.851782917450813,0.9771135764613108,2.052374732334346,254964120659.6673,64362434285330.555,4.482590463907475,5.482590463907475,0.817604468803002,5.270292839189538,5.209461052738326,0.8102572227933772,0.9796083344218472,0.05242949479881043,0.05242902641961367,164611083571.54898,0.009562828282128066
q60,0.6,D15,5.38,0.7071,2.4978568401126333,0.005288516414811539,-0.01715320367021589,0.9531283940540802,0.9360879103457678,1.010412196799521,0.16589017481299526,1e+26,26370591412401.2,253023777847.80118,65869962137281.805,1731062604967765.8,1.851782917450813,0.9727186582297302,2.4297119539643144,255658311217.71075,64072941187819.89,4.502843615615689,5.502843615615689,0.8182757734269877,5.24491649808253,5.151145381101239,0.8093391953207288,0.9748915423945222,0.06827573452008884,0.06827564512650786,254467211641.80713,0.012407342534714871
q60,0.6,D15,5.38,0.8409,2.9705102769773912,0.007730233398514308,-0.018376601699749195,0.9447520794565822,0.9203584069453068,1.013690698032821,0.24891674826769442,1e+26,22174628597584.598,253023777847.80118,65869962137281.805,1731062604967765.8,1.851782917450813,0.9683657946207849,2.8765405447944192,256487849985.43903,63786218226709.91,4.523084173698248,5.523084173698248,0.8189417418691264,5.217945258115159,5.083216951529756,0.808353681280048,0.9698783007648994,0.08653323797956669,0.08653338270480448,383064729531.2862,0.015667583756595604
q60,0.6,D15,5.38,1.0,3.5325368973449773,0.010793024353576097,-0.019111434396643645,0.9358705149140608,0.9026321053924178,1.0176205263513431,0.36730403847157,1e+26,18646645187708.887,253023777847.80118,65869962137281.805,1731062604967765.8,1.851782917450813,0.963904068563074,3.4050266877000017,257482189992.88474,63492324500221.57,4.544020658123604,5.544020658123604,0.8196254917386159,5.188485468012328,5.0042110389811665,0.8072655293794062,0.9644025033480162,0.10787107396900275,0.10787112083004513,567445489313.3438,0.019457203027428704
q60,0.6,D15,5.38,1.1892,4.200892878322647,0.014587453257015826,-0.019394883931225793,0.9261812876784012,0.8825264973340092,1.022345977729217,0.5363514850457242,1e+26,15679990907928.764,253023777847.80118,65869962137281.805,1731062604967765.8,1.851782917450813,0.9591714912859975,4.02937668683346,258677841552.5505,63180589814168.78,4.5664409751457145,5.5664409751457145,0.8203519978986532,5.155533470146273,4.912531656411854,0.8060336518440587,0.9582775966814634,0.13311045393068865,0.13311025220674777,832453466790.798,0.023913000671171858
q60,0.6,D15,5.38,1.4142,4.995713680225267,0.01925353975882671,-0.01925475599998383,0.9153512758565264,0.8596493761278843,1.028045388105587,0.7780984357429155,1e+26,13185295706200.6,253023777847.80118,65869962137281.805,1731062604967765.8,1.851782917450813,0.9539902180848917,4.765861983287779,260119927897.48462,62839299544589.03,4.59124204522005,5.59124204522005,0.8211488624687784,5.117950539714827,4.806507735953412,0.8046092879874294,0.9512919218800794,0.16326496333225604,0.16326499318737642,1214393454015.5564,0.029200134559204116
q60,0.6,D15,5.38,1.6818,5.9410205539547825,0.024968666851134858,-0.018711877426898837,0.9030043607439043,0.8336058528620526,1.034941393855252,1.124394970987409,1e+26,11087314298792.299,253023777847.80118,65869962137281.805,1731062604967765.8,1.851782917450813,0.9481581550407532,5.63302708749696,261864781324.32498,62455141772689.38,4.619482495314024,5.619482495314024,0.8220476706113276,5.0744171983926005,4.684433498149622,0.8029330342966744,0.9432002227495541,0.19960770016988216,0.19960755180897216,1766636659198.7317,0.0355206411128961
