set,tau,level,year,n,share_gt1,share_gt1_cw,share_lt1,share_lt1_cw
S2(e),10.0,decisions (56),2024,30,0.03333333333333333,0.0005127261089985244,0.0,0.0
S2(e),10.0,decisions (56),2025,7,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.0,models,all,77,0.23376623376623376,0.027536777559981653,0.0,0.0
S2(e) PI-4 as published,1.0,models,2023,24,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.0,models,2024,40,0.325,0.014509831926085646,0.0,0.0
S2(e) PI-4 as published,1.0,models,2025,13,0.38461538461538464,0.09596024165154965,0.0,0.0
S2(e) PI-4 as published,1.0,models below 15B,all,59,0.3050847457627119,0.1542296810936649,0.0,0.0
S2(e) PI-4 as published,1.0,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.0,models below 15B,2024,33,0.3939393939393939,0.13132472060417885,0.0,0.0
S2(e) PI-4 as published,1.0,models below 15B,2025,10,0.5,0.19725877338320225,0.0,0.0
S2(e) PI-4 as published,1.0,decisions (49),all,49,0.16326530612244897,0.004334362999269114,0.0,0.0
S2(e) PI-4 as published,1.0,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.0,decisions (49),2024,27,0.25925925925925924,0.0029610128448459877,0.0,0.0
S2(e) PI-4 as published,1.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S2(e) PI-4 as published,1.0,decisions (56),all,56,0.19642857142857142,0.00540071107377553,0.0,0.0
S2(e) PI-4 as published,1.0,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.0,decisions (56),2024,30,0.3,0.003904106540480528,0.0,0.0
S2(e) PI-4 as published,1.0,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S2(e) PI-4 as published,1.3,models,all,77,0.2077922077922078,0.025224899835848108,0.0,0.0
S2(e) PI-4 as published,1.3,models,2023,24,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.3,models,2024,40,0.3,0.014319561578168705,0.0,0.0
S2(e) PI-4 as published,1.3,models,2025,13,0.3076923076923077,0.08365864251211033,0.0,0.0
S2(e) PI-4 as published,1.3,models below 15B,all,59,0.2711864406779661,0.14128117383481836,0.0,0.0
S2(e) PI-4 as published,1.3,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.3,models below 15B,2024,33,0.36363636363636365,0.12960263309780806,0.0,0.0
S2(e) PI-4 as published,1.3,models below 15B,2025,10,0.4,0.17197123434480435,0.0,0.0
S2(e) PI-4 as published,1.3,decisions (49),all,49,0.12244897959183673,0.0020224852751355715,0.0,0.0
S2(e) PI-4 as published,1.3,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.3,decisions (49),2024,27,0.2222222222222222,0.0027708414093522405,0.0,0.0
S2(e) PI-4 as published,1.3,decisions (49),2025,6,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.3,decisions (56),all,56,0.16071428571428573,0.0030888333496419864,0.0,0.0
S2(e) PI-4 as published,1.3,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.3,decisions (56),2024,30,0.26666666666666666,0.003713836192563587,0.0,0.0
S2(e) PI-4 as published,1.3,decisions (56),2025,7,0.14285714285714285,0.002148036341233098,0.0,0.0
S2(e) PI-4 as published,1.84,models,all,77,0.14285714285714285,0.01006298132942807,0.0,0.0
S2(e) PI-4 as published,1.84,models,2023,24,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.84,models,2024,40,0.225,0.006580791226138694,0.0,0.0
S2(e) PI-4 as published,1.84,models,2025,13,0.15384615384615385,0.02978809425604108,0.0,0.0
S2(e) PI-4 as published,1.84,models below 15B,all,59,0.1864406779661017,0.05636136610061026,0.0,0.0
S2(e) PI-4 as published,1.84,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.84,models below 15B,2024,33,0.2727272727272727,0.05956103237649551,0.0,0.0
S2(e) PI-4 as published,1.84,models below 15B,2025,10,0.2,0.061233306974222114,0.0,0.0
S2(e) PI-4 as published,1.84,decisions (49),all,49,0.10204081632653061,0.0017997407260477967,0.0,0.0
S2(e) PI-4 as published,1.84,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.84,decisions (49),2024,27,0.18518518518518517,0.0024656773481313114,0.0,0.0
S2(e) PI-4 as published,1.84,decisions (49),2025,6,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.84,decisions (56),all,56,0.125,0.002486639786971162,0.0,0.0
S2(e) PI-4 as published,1.84,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,1.84,decisions (56),2024,30,0.23333333333333334,0.0034085134086791376,0.0,0.0
S2(e) PI-4 as published,1.84,decisions (56),2025,7,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,3.4,models,all,77,0.1038961038961039,0.008188306331453423,0.0,0.0
S2(e) PI-4 as published,3.4,models,2023,24,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,3.4,models,2024,40,0.15,0.004011116719605021,0.0,0.0
S2(e) PI-4 as published,3.4,models,2025,13,0.15384615384615385,0.02978809425604108,0.0,0.0
S2(e) PI-4 as published,3.4,models below 15B,all,59,0.13559322033898305,0.045861570819114385,0.0,0.0
S2(e) PI-4 as published,3.4,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,3.4,models below 15B,2024,33,0.18181818181818182,0.036303575754442576,0.0,0.0
S2(e) PI-4 as published,3.4,models below 15B,2025,10,0.2,0.061233306974222114,0.0,0.0
S2(e) PI-4 as published,3.4,decisions (49),all,49,0.08163265306122448,0.0006119647889965151,0.0,0.0
S2(e) PI-4 as published,3.4,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,3.4,decisions (49),2024,27,0.14814814814814814,0.0008384028300544176,0.0,0.0
S2(e) PI-4 as published,3.4,decisions (49),2025,6,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,3.4,decisions (56),all,56,0.07142857142857142,0.0006119647889965151,0.0,0.0
S2(e) PI-4 as published,3.4,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,3.4,decisions (56),2024,30,0.13333333333333333,0.0008388389021454644,0.0,0.0
S2(e) PI-4 as published,3.4,decisions (56),2025,7,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,4.4,models,all,77,0.09090909090909091,0.006435089076293856,0.0,0.0
S2(e) PI-4 as published,4.4,models,2023,24,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,4.4,models,2024,40,0.125,0.0016079280656432504,0.0,0.0
S2(e) PI-4 as published,4.4,models,2025,13,0.15384615384615385,0.02978809425604108,0.0,0.0
S2(e) PI-4 as published,4.4,models below 15B,all,59,0.11864406779661017,0.03604204355009467,0.0,0.0
S2(e) PI-4 as published,4.4,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,4.4,models below 15B,2024,33,0.15151515151515152,0.014552939348152943,0.0,0.0
S2(e) PI-4 as published,4.4,models below 15B,2025,10,0.2,0.061233306974222114,0.0,0.0
S2(e) PI-4 as published,4.4,decisions (49),all,49,0.08163265306122448,0.0006119647889965151,0.0,0.0
S2(e) PI-4 as published,4.4,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,4.4,decisions (49),2024,27,0.14814814814814814,0.0008384028300544176,0.0,0.0
S2(e) PI-4 as published,4.4,decisions (49),2025,6,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,4.4,decisions (56),all,56,0.07142857142857142,0.0006119647889965151,0.0,0.0
S2(e) PI-4 as published,4.4,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,4.4,decisions (56),2024,30,0.13333333333333333,0.0008388389021454644,0.0,0.0
S2(e) PI-4 as published,4.4,decisions (56),2025,7,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,8.0,models,all,77,0.05194805194805195,0.002305991294748869,0.0,0.0
S2(e) PI-4 as published,8.0,models,2023,24,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,8.0,models,2024,40,0.075,0.0013050827428346835,0.0,0.0
S2(e) PI-4 as published,8.0,models,2025,13,0.07692307692307693,0.007664249498882077,0.0,0.0
S2(e) PI-4 as published,8.0,models below 15B,all,59,0.06779661016949153,0.012915538182316002,0.0,0.0
S2(e) PI-4 as published,8.0,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,8.0,models below 15B,2024,33,0.09090909090909091,0.011811964979413543,0.0,0.0
S2(e) PI-4 as published,8.0,models below 15B,2025,10,0.1,0.015754862941488708,0.0,0.0
S2(e) PI-4 as published,8.0,decisions (49),all,49,0.04081632653061224,0.0003910276417121993,0.0,0.0
S2(e) PI-4 as published,8.0,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,8.0,decisions (49),2024,27,0.07407407407407407,0.0005357149419962455,0.0,0.0
S2(e) PI-4 as published,8.0,decisions (49),2025,6,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,8.0,decisions (56),all,56,0.03571428571428571,0.0003910276417121993,0.0,0.0
S2(e) PI-4 as published,8.0,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,8.0,decisions (56),2024,30,0.06666666666666667,0.0005359935793368973,0.0,0.0
S2(e) PI-4 as published,8.0,decisions (56),2025,7,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,10.0,models,all,77,0.03896103896103896,0.0022890167928037554,0.0,0.0
S2(e) PI-4 as published,10.0,models,2023,24,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,10.0,models,2024,40,0.05,0.0012818152724963106,0.0,0.0
S2(e) PI-4 as published,10.0,models,2025,13,0.07692307692307693,0.007664249498882077,0.0,0.0
S2(e) PI-4 as published,10.0,models below 15B,all,59,0.05084745762711865,0.012820466345532773,0.0,0.0
S2(e) PI-4 as published,10.0,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,10.0,models below 15B,2024,33,0.06060606060606061,0.01160137714787157,0.0,0.0
S2(e) PI-4 as published,10.0,models below 15B,2025,10,0.1,0.015754862941488708,0.0,0.0
S2(e) PI-4 as published,10.0,decisions (49),all,49,0.02040816326530612,0.0003740531397670858,0.0,0.0
S2(e) PI-4 as published,10.0,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,10.0,decisions (49),2024,27,0.037037037037037035,0.0005124595672991428,0.0,0.0
S2(e) PI-4 as published,10.0,decisions (49),2025,6,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,10.0,decisions (56),all,56,0.017857142857142856,0.0003740531397670858,0.0,0.0
S2(e) PI-4 as published,10.0,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(e) PI-4 as published,10.0,decisions (56),2024,30,0.03333333333333333,0.0005127261089985244,0.0,0.0
S2(e) PI-4 as published,10.0,decisions (56),2025,7,0.0,0.0,0.0,0.0
S2(f)-total,1.0,models,all,77,0.7142857142857143,0.1730013620003787,0.0,0.0
S2(f)-total,1.0,models,2023,24,0.5,0.06887840943264799,0.0,0.0
S2(f)-total,1.0,models,2024,40,0.825,0.11048819947479054,0.0,0.0
S2(f)-total,1.0,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(f)-total,1.0,models below 15B,all,59,0.9322033898305084,0.9689566918993501,0.0,0.0
S2(f)-total,1.0,models below 15B,2023,16,0.75,0.5382815007239036,0.0,0.0
S2(f)-total,1.0,models below 15B,2024,33,1.0,1.0,0.0,0.0
S2(f)-total,1.0,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(f)-total,1.0,decisions (49),all,49,0.6530612244897959,0.11578325886444348,0.0,0.0
S2(f)-total,1.0,decisions (49),2023,16,0.4375,0.0363873590938376,0.0,0.0
S2(f)-total,1.0,decisions (49),2024,27,0.8148148148148148,0.05098288004831185,0.0,0.0
S2(f)-total,1.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(f)-total,1.0,decisions (56),all,56,0.6607142857142857,0.12025378915281643,0.0,0.0
S2(f)-total,1.0,decisions (56),2023,19,0.42105263157894735,0.040919381084351836,0.0,0.0
S2(f)-total,1.0,decisions (56),2024,30,0.8333333333333334,0.056034385636257976,0.0,0.0
S2(f)-total,1.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(f)-total,1.3,models,all,77,0.6493506493506493,0.16651637577459955,0.0,0.0
S2(f)-total,1.3,models,2023,24,0.3333333333333333,0.047260458619884566,0.0,0.0
S2(f)-total,1.3,models,2024,40,0.8,0.10437892807270924,0.0,0.0
S2(f)-total,1.3,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(f)-total,1.3,models below 15B,all,59,0.847457627118644,0.9326351813188145,0.0,0.0
S2(f)-total,1.3,models below 15B,2023,16,0.5,0.3693382411172994,0.0,0.0
S2(f)-total,1.3,models below 15B,2024,33,0.9696969696969697,0.9447065710987969,0.0,0.0
S2(f)-total,1.3,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(f)-total,1.3,decisions (49),all,49,0.5918367346938775,0.11016510081206919,0.0,0.0
S2(f)-total,1.3,decisions (49),2023,16,0.3125,0.024009383312713503,0.0,0.0
S2(f)-total,1.3,decisions (49),2024,27,0.7777777777777778,0.04487678456326096,0.0,0.0
S2(f)-total,1.3,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(f)-total,1.3,decisions (56),all,56,0.5892857142857143,0.11421046930829269,0.0,0.0
S2(f)-total,1.3,decisions (56),2023,19,0.2631578947368421,0.024009383312713507,0.0,0.0
S2(f)-total,1.3,decisions (56),2024,30,0.8,0.0499251142341767,0.0,0.0
S2(f)-total,1.3,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(f)-total,1.84,models,all,77,0.5844155844155844,0.15886960799395025,0.0,0.0
S2(f)-total,1.84,models,2023,24,0.25,0.02573299748396289,0.0,0.0
S2(f)-total,1.84,models,2024,40,0.725,0.09666553080820554,0.0,0.0
S2(f)-total,1.84,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(f)-total,1.84,models below 15B,all,59,0.7627118644067796,0.8898066929948657,0.0,0.0
S2(f)-total,1.84,models below 15B,2023,16,0.375,0.2011021540405432,0.0,0.0
S2(f)-total,1.84,models below 15B,2024,33,0.8787878787878788,0.8748946156033718,0.0,0.0
S2(f)-total,1.84,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(f)-total,1.84,decisions (49),all,49,0.5306122448979592,0.10425198937822952,0.0,0.0
S2(f)-total,1.84,decisions (49),2023,16,0.25,0.011545966157820314,0.0,0.0
S2(f)-total,1.84,decisions (49),2024,27,0.7037037037037037,0.03837757898607769,0.0,0.0
S2(f)-total,1.84,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(f)-total,1.84,decisions (56),all,56,0.5357142857142857,0.10829735787445303,0.0,0.0
S2(f)-total,1.84,decisions (56),2023,19,0.21052631578947367,0.011545966157820315,0.0,0.0
S2(f)-total,1.84,decisions (56),2024,30,0.7333333333333333,0.04342252827459896,0.0,0.0
S2(f)-total,1.84,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(f)-total,3.4,models,all,77,0.45454545454545453,0.1294982111632126,0.0,0.0
S2(f)-total,3.4,models,2023,24,0.08333333333333333,0.01013779009171165,0.0,0.0
S2(f)-total,3.4,models,2024,40,0.6,0.06221669022978804,0.0,0.0
S2(f)-total,3.4,models,2025,13,0.6923076923076923,0.47075048707443057,0.0,0.0
S2(f)-total,3.4,models below 15B,all,59,0.5932203389830508,0.7253015632057008,0.0,0.0
S2(f)-total,3.4,models below 15B,2023,16,0.125,0.07922634842383404,0.0,0.0
S2(f)-total,3.4,models below 15B,2024,33,0.7272727272727273,0.5631071057862941,0.0,0.0
S2(f)-total,3.4,models below 15B,2025,10,0.9,0.967688930870336,0.0,0.0
S2(f)-total,3.4,decisions (49),all,49,0.40816326530612246,0.09538322723299875,0.0,0.0
S2(f)-total,3.4,decisions (49),2023,16,0.125,0.01013779009171165,0.0,0.0
S2(f)-total,3.4,decisions (49),2024,27,0.5555555555555556,0.02640820063796071,0.0,0.0
S2(f)-total,3.4,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(f)-total,3.4,decisions (56),all,56,0.42857142857142855,0.0998080447428053,0.0,0.0
S2(f)-total,3.4,decisions (56),2023,19,0.10526315789473684,0.01013779009171165,0.0,0.0
S2(f)-total,3.4,decisions (56),2024,30,0.6,0.03196704678340683,0.0,0.0
S2(f)-total,3.4,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(f)-total,4.4,models,all,77,0.4155844155844156,0.0923439775484427,0.0,0.0
S2(f)-total,4.4,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S2(f)-total,4.4,models,2024,40,0.575,0.057606152946432725,0.0,0.0
S2(f)-total,4.4,models,2025,13,0.6153846153846154,0.28085365585442706,0.0,0.0
S2(f)-total,4.4,models below 15B,all,59,0.5423728813559322,0.5172058414313006,0.0,0.0
S2(f)-total,4.4,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S2(f)-total,4.4,models below 15B,2024,33,0.696969696969697,0.5213783301770285,0.0,0.0
S2(f)-total,4.4,models below 15B,2025,10,0.8,0.5773312644960147,0.0,0.0
S2(f)-total,4.4,decisions (49),all,49,0.3673469387755102,0.028589109474737886,0.0,0.0
S2(f)-total,4.4,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S2(f)-total,4.4,decisions (49),2024,27,0.5555555555555556,0.02640820063796071,0.0,0.0
S2(f)-total,4.4,decisions (49),2025,6,0.3333333333333333,0.048833032023827896,0.0,0.0
S2(f)-total,4.4,decisions (56),all,56,0.375,0.02965036519866077,0.0,0.0
S2(f)-total,4.4,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S2(f)-total,4.4,decisions (56),2024,30,0.5666666666666667,0.02735650950005152,0.0,0.0
S2(f)-total,4.4,decisions (56),2025,7,0.42857142857142855,0.05087617323762121,0.0,0.0
S2(f)-total,8.0,models,all,77,0.2987012987012987,0.04754255388886968,0.0,0.0
S2(f)-total,8.0,models,2023,24,0.041666666666666664,0.007520465894132805,0.0,0.0
S2(f)-total,8.0,models,2024,40,0.4,0.015463314743383258,0.0,0.0
S2(f)-total,8.0,models,2025,13,0.46153846153846156,0.20128000979841176,0.0,0.0
S2(f)-total,8.0,models below 15B,all,59,0.3898305084745763,0.266279266289851,0.0,0.0
S2(f)-total,8.0,models below 15B,2023,16,0.0625,0.05877208403883306,0.0,0.0
S2(f)-total,8.0,models below 15B,2024,33,0.48484848484848486,0.139954445966978,0.0,0.0
S2(f)-total,8.0,models below 15B,2025,10,0.6,0.4137572723458481,0.0,0.0
S2(f)-total,8.0,decisions (49),all,49,0.24489795918367346,0.005740573383629613,0.0,0.0
S2(f)-total,8.0,decisions (49),2023,16,0.0625,0.007520465894132804,0.0,0.0
S2(f)-total,8.0,decisions (49),2024,27,0.37037037037037035,0.003920976604591726,0.0,0.0
S2(f)-total,8.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S2(f)-total,8.0,decisions (56),all,56,0.26785714285714285,0.0068018291075524935,0.0,0.0
S2(f)-total,8.0,decisions (56),2023,19,0.05263157894736842,0.007520465894132805,0.0,0.0
S2(f)-total,8.0,decisions (56),2024,30,0.4,0.00485758935777814,0.0,0.0
S2(f)-total,8.0,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S2(f)-total,10.0,models,all,77,0.2597402597402597,0.027757997103197766,0.0,0.0
S2(f)-total,10.0,models,2023,24,0.0,0.0,0.0,0.0
S2(f)-total,10.0,models,2024,40,0.375,0.014813064337657583,0.0,0.0
S2(f)-total,10.0,models,2025,13,0.38461538461538464,0.09596024165154965,0.0,0.0
S2(f)-total,10.0,models below 15B,all,59,0.3389830508474576,0.1554687011470313,0.0,0.0
S2(f)-total,10.0,models below 15B,2023,16,0.0,0.0,0.0,0.0
S2(f)-total,10.0,models below 15B,2024,33,0.45454545454545453,0.13406919841278978,0.0,0.0
S2(f)-total,10.0,models below 15B,2025,10,0.5,0.19725877338320225,0.0,0.0
S2(f)-total,10.0,decisions (49),all,49,0.20408163265306123,0.004560674893068762,0.0,0.0
S2(f)-total,10.0,decisions (49),2023,16,0.0,0.0,0.0,0.0
S2(f)-total,10.0,decisions (49),2024,27,0.3333333333333333,0.00327106423284779,0.0,0.0
S2(f)-total,10.0,decisions (49),2025,6,0.16666666666666666,0.012328080303949846,0.0,0.0
S2(f)-total,10.0,decisions (56),all,56,0.23214285714285715,0.005621930616991643,0.0,0.0
S2(f)-total,10.0,decisions (56),2023,19,0.0,0.0,0.0,0.0
S2(f)-total,10.0,decisions (56),2024,30,0.36666666666666664,0.004207338952052466,0.0,0.0
S2(f)-total,10.0,decisions (56),2025,7,0.2857142857142857,0.01444963548067242,0.0,0.0
S2(f)-NF,1.0,models,all,77,0.7532467532467533,0.23522611786388534,0.0,0.0
S2(f)-NF,1.0,models,2023,24,0.5416666666666666,0.09746366951107635,0.0,0.0
S2(f)-NF,1.0,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S2(f)-NF,1.0,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(f)-NF,1.0,models below 15B,all,59,0.9491525423728814,0.9839763211536993,0.0,0.0
S2(f)-NF,1.0,models below 15B,2023,16,0.8125,0.7616739515708622,0.0,0.0
S2(f)-NF,1.0,models below 15B,2024,33,1.0,1.0,0.0,0.0
S2(f)-NF,1.0,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(f)-NF,1.0,decisions (49),all,49,0.673469387755102,0.1381159723047163,0.0,0.0
S2(f)-NF,1.0,decisions (49),2023,16,0.4375,0.0363873590938376,0.0,0.0
S2(f)-NF,1.0,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S2(f)-NF,1.0,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(f)-NF,1.0,decisions (56),all,56,0.6964285714285714,0.14526816663387287,0.0,0.0
S2(f)-NF,1.0,decisions (56),2023,19,0.47368421052631576,0.0695046411627802,0.0,0.0
S2(f)-NF,1.0,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S2(f)-NF,1.0,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(f)-NF,1.3,models,all,77,0.7012987012987013,0.2311994677748267,0.0,0.0
S2(f)-NF,1.3,models,2023,24,0.375,0.05454149943680644,0.0,0.0
S2(f)-NF,1.3,models,2024,40,0.875,0.19210574132196373,0.0,0.0
S2(f)-NF,1.3,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(f)-NF,1.3,models below 15B,all,59,0.8813559322033898,0.9614236111367574,0.0,0.0
S2(f)-NF,1.3,models below 15B,2023,16,0.5625,0.4262392295409229,0.0,0.0
S2(f)-NF,1.3,models below 15B,2024,33,1.0,1.0,0.0,0.0
S2(f)-NF,1.3,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(f)-NF,1.3,decisions (49),all,49,0.6530612244897959,0.13763781442984607,0.0,0.0
S2(f)-NF,1.3,decisions (49),2023,16,0.375,0.031290424129635376,0.0,0.0
S2(f)-NF,1.3,decisions (49),2024,27,0.8518518518518519,0.08157910141232515,0.0,0.0
S2(f)-NF,1.3,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(f)-NF,1.3,decisions (56),all,56,0.6428571428571429,0.1416831829260696,0.0,0.0
S2(f)-NF,1.3,decisions (56),2023,19,0.3157894736842105,0.031290424129635376,0.0,0.0
S2(f)-NF,1.3,decisions (56),2024,30,0.8666666666666667,0.08664652078031833,0.0,0.0
S2(f)-NF,1.3,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(f)-NF,1.84,models,all,77,0.6493506493506493,0.16651637577459955,0.0,0.0
S2(f)-NF,1.84,models,2023,24,0.3333333333333333,0.047260458619884566,0.0,0.0
S2(f)-NF,1.84,models,2024,40,0.8,0.10437892807270924,0.0,0.0
S2(f)-NF,1.84,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(f)-NF,1.84,models below 15B,all,59,0.847457627118644,0.9326351813188145,0.0,0.0
S2(f)-NF,1.84,models below 15B,2023,16,0.5,0.3693382411172994,0.0,0.0
S2(f)-NF,1.84,models below 15B,2024,33,0.9696969696969697,0.9447065710987969,0.0,0.0
S2(f)-NF,1.84,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(f)-NF,1.84,decisions (49),all,49,0.5918367346938775,0.11016510081206919,0.0,0.0
S2(f)-NF,1.84,decisions (49),2023,16,0.3125,0.024009383312713503,0.0,0.0
S2(f)-NF,1.84,decisions (49),2024,27,0.7777777777777778,0.04487678456326096,0.0,0.0
S2(f)-NF,1.84,decisions (49),2025,6,0.5,0.42637120327361794,0.0,0.0
S2(f)-NF,1.84,decisions (56),all,56,0.5892857142857143,0.11421046930829269,0.0,0.0
S2(f)-NF,1.84,decisions (56),2023,19,0.2631578947368421,0.024009383312713507,0.0,0.0
S2(f)-NF,1.84,decisions (56),2024,30,0.8,0.0499251142341767,0.0,0.0
S2(f)-NF,1.84,decisions (56),2025,7,0.5714285714285714,0.42760337877536403,0.0,0.0
S2(f)-NF,3.4,models,all,77,0.4805194805194805,0.14904936935564614,0.0,0.0
S2(f)-NF,3.4,models,2023,24,0.08333333333333333,0.01013779009171165,0.0,0.0
S2(f)-NF,3.4,models,2024,40,0.625,0.08521004931701341,0.0,0.0
S2(f)-NF,3.4,models,2025,13,0.7692307692307693,0.48646881457147517,0.0,0.0
S2(f)-NF,3.4,models below 15B,all,59,0.6271186440677966,0.8348048951210865,0.0,0.0
S2(f)-NF,3.4,models below 15B,2023,16,0.125,0.07922634842383404,0.0,0.0
S2(f)-NF,3.4,models below 15B,2024,33,0.7575757575757576,0.7712140275799798,0.0,0.0
S2(f)-NF,3.4,models below 15B,2025,10,1.0,1.0,0.0,0.0
S2(f)-NF,3.4,decisions (49),all,49,0.40816326530612246,0.09538322723299875,0.0,0.0
