E,obj,sigma_kappa,kappa,fine,QLR,tech
0.369604584,0.0013433901879472898,0.696246730521595,0.6759612191907468,False,675.0837830224983,Farseer
0.3824747436214286,0.0015982059801532287,0.6938131839365312,0.7140138463698568,False,815.4215279072756,Farseer
0.39534490324285715,0.0019062167478291997,0.6915780072411624,0.7597342260575772,False,957.8224619074496,Farseer
0.40821506286428577,0.0022726674687393368,0.6894669476498069,0.8131315380986124,False,1099.8961080788963,Farseer
0.4210852224857143,0.0027075184385619783,0.6864753953090632,0.8712677994846801,False,1241.3593519201477,Farseer
0.43395538210714285,0.003226441121578936,0.6819664945805068,0.9327267650258529,False,1383.039889350827,Farseer
0.4468255417285715,0.0038485697569227593,0.67722416381009,1.0041819149274853,False,1525.5079665575179,Farseer
0.45969570135,0.0045950605454989045,0.673615562561006,1.092963295332065,False,1668.750484943254,Farseer
0.04764440845754919,0.0006621246563146147,0.6378945304033448,0.26242942713439554,False,38.03749095077189,"Gadre, C4"
0.11400626309484986,0.0006489961396247896,0.6376670443871185,0.26680364972413456,False,36.67565003411347,"Gadre, C4"
0.18036811773215053,0.0006358293469996841,0.6374684946361574,0.2713767416119413,False,35.28188371687181,"Gadre, C4"
0.24672997236945118,0.0006225208874117371,0.6388671812615577,0.27801781510266765,False,33.84347814221703,"Gadre, C4"
0.3130918270067518,0.0006088422005296862,0.640633774190959,0.285375159748966,False,32.33265005220237,"Gadre, C4"
0.37945368164405247,0.0005947719788554946,0.6424651541018899,0.29312162988146634,False,30.74274079941553,"Gadre, C4"
0.4458155362813531,0.0005803305970420094,0.6428611991298724,0.29917437632955285,False,29.07128942809407,"Gadre, C4"
0.5121773909186538,0.0005659025395626726,0.6404029764899829,0.30142742434012915,False,27.35931705814443,"Gadre, C4"
0.5785392455559545,0.0005515101229563287,0.636545711759197,0.30201460862653756,False,25.6075229574878,"Gadre, C4"
0.6449011001932552,0.000536937577404901,0.6299729927694577,0.299352663987907,False,23.786595206308753,"Gadre, C4"
0.7112629548305558,0.0005218585055938812,0.62226274679015,0.29553732928958343,False,21.84959103229088,"Gadre, C4"
0.7776248094678565,0.0005064345012119296,0.616062392175936,0.2937177586985998,False,19.809489699134595,"Gadre, C4"
0.8439866641051571,0.0004912011049680555,0.6127687639618241,0.2956087836128629,False,17.732676368705672,"Gadre, C4"
0.9103485187424578,0.00047617572821445365,0.6112747587531018,0.29960057907638743,False,15.620143261946476,"Gadre, C4"
0.9767103733797585,0.00046129505686468497,0.6103297529338827,0.3048089588413312,False,13.461205265700437,"Gadre, C4"
1.0430722280170592,0.00044631216464133055,0.6139737435832802,0.3164571260454881,False,11.21589647424577,"Gadre, C4"
1.1094340826543598,0.0004308695881761128,0.6165593239486243,0.32729175772851027,False,8.821401374554124,"Gadre, C4"
1.1757959372916604,0.0004154358688088376,0.6115433321036263,0.3282419147622043,False,6.340951140304222,"Gadre, C4"
1.1936625904632414,0.0004113338561752233,0.6095360908079993,0.32767536047923584,True,5.666182484657737,"Gadre, C4"
1.2115292436348224,0.0004072544368980025,0.6073207648653994,0.3268434607805575,True,4.98842344594631,"Gadre, C4"
1.2293958968064034,0.000403230532739023,0.6068344365263811,0.32832287084995004,True,4.313203691542365,"Gadre, C4"
1.242157791928961,0.00040041142658341213,0.6064837715549553,0.32939221243577244,False,3.836125553252276,"Gadre, C4"
1.2472625499779841,0.00039929729704038026,0.6063427153318872,0.32982292987623874,True,3.6466544228183073,"Gadre, C4"
1.2651292031495651,0.00039546172752241265,0.6058453125823126,0.3313439547332144,True,2.9903026379329627,"Gadre, C4"
1.282995856321146,0.00039174079520587555,0.6055316107262777,0.33317539166071136,True,2.347455912646859,"Gadre, C4"
1.300862509492727,0.00038854770722169705,0.6045804290574149,0.3343706401742599,True,1.7909151093898439,"Gadre, C4"
1.3085196465662619,0.0003873430503999467,0.6041141554248117,0.3348190380288573,False,1.579759791718446,"Gadre, C4"
1.318729162664308,0.000385888039331251,0.6041442247183745,0.3363337748561406,True,1.3238443978203482,"Gadre, C4"
1.336595815835889,0.00038346343548114123,0.6095282830455236,0.3466668416821103,True,0.895240273327699,"Gadre, C4"
1.35446246900747,0.00038132457700764164,0.6114043745223682,0.35214613451868465,True,0.5148923781981762,"Gadre, C4"
1.3723291221790508,0.000379734202015633,0.6132987761716745,0.35776582279465075,True,0.23069446903759144,"Gadre, C4"
