uid,model,dev,year,gen,N,D,M,Cmp,set,dlo,dhi,Mstar_hi_eff,Mstar_lo_eff,binding_upper,binding_lower,tau_break,sign_tau1
B:HuggingFaceTB/SmolLM-1.7B,SmolLM-1.7B,Hugging Face,2024,SmolLM,1711376384.0,1000000000000.0,584.3249967389991,1.0268258304e+22,S1 Marin alone (comparison only),2.1055278055448285,3.4592068254629034,71.15990471410325,18.37976817293744,Marin,Marin,8.211435907434417,w>1
B:cerebras/btlm-3b-8k-base,btlm-3b-8k-base,Cerebras,2023,BTLM,3000000000.0,627000000000.0,209.0,1.1286e+22,S1 Marin alone (comparison only),1.051964792998369,2.419194423583864,72.99343159624179,18.599595410909714,Marin,Marin,2.8632713304406527,w>1
B:h2oai/h2o-danube-1.8b-base,h2o-danube-1.8b-base,H2O.ai,2024,H2O-Danube1,1831201280.0,1000000000000.0,546.0896139172642,1.098720768e+22,S1 Marin alone (comparison only),2.0196387593568845,3.3830167764299204,72.46794534902614,18.536955124833767,Marin,Marin,7.535602276111763,w>1
B:h2oai/h2o-danube3-500m-base,h2o-danube3-500m-base,H2O.ai,2024,H2O-Danube3,513590784.0,4000000000000.0,7788.301746473706,1.2326178816e+22,S1 Marin alone (comparison only),4.646255277895113,6.026164585033948,74.74802816800569,18.806706327240626,Marin,Marin,104.19407624999162,w>1
B:h2oai/h2o-danube3-4b-base,h2o-danube3-4b-base,H2O.ai,2024,H2O-Danube3,3961839360.0,6000000000000.0,1514.4480769659474,1.4262621696e+23,S1 Marin alone (comparison only),2.3430344153481952,4.085939226305925,145.4412071799384,25.45385282690519,Marin,Marin,10.412785388203547,w>1
B:allenai/OLMo-1B-hf,OLMo-1B-hf,AI2,2024,OLMo-1,1176764416.0,3000000000000.0,2549.3632873412785,2.1181759488e+22,S1 Marin alone (comparison only),3.38319930744111,4.841717607163488,86.5220771287198,20.123359582870332,Marin,Marin,29.46488771355505,w>1
B:allenai/OLMo-7B-hf,OLMo-7B-hf,AI2,2024,OLMo-1,6888095744.0,2500000000000.0,362.94501309417336,1.0332143616e+23,S1 Marin alone (comparison only),1.0026266088870646,2.6968261402806917,133.16976393110937,24.4694451729241,Marin,Marin,2.725431076696434,w>1
B:allenai/OLMo-7B-0424-hf,OLMo-7B-0424-hf,AI2,2024,OLMo-1.7,6888095744.0,2050000000000.0,297.6149107372222,8.47235776512e+22,S1 Marin alone (comparison only),0.8583768111541525,2.522702514815326,126.14393469565641,23.881351685601928,Marin,Marin,2.3593279491024957,w>1
B:TinyLlama/TinyLlama_v1.1,TinyLlama_v1.1,TinyLlama,2024,TinyLlama,1100000000.0,2000000000000.0,1818.1818181818182,1.32e+22,S1 Marin alone (comparison only),3.173002428067859,4.562787149591671,76.14122591835084,18.968982214702407,Marin,Marin,23.879072030328544,w>1
B:Qwen/Qwen2.5-0.5B,Qwen2.5-0.5B,Alibaba,2024,Qwen2.5,494032768.0,18000000000000.0,36434.83016899802,5.3355538944e+22,S1 Marin alone (comparison only),5.791954464531177,7.387026648923283,111.19951322761581,22.561700937766375,Marin,Marin,327.65278472414775,w>1
B:Qwen/Qwen2.5-1.5B,Qwen2.5-1.5B,Alibaba,2024,Qwen2.5,1543714304.0,18000000000000.0,11660.188645890788,1.66721144832e+23,S1 Marin alone (comparison only),4.3414430006871285,6.108003063383764,151.7891881291569,25.94379780045631,Marin,Marin,76.81830827087087,w>1
B:Qwen/Qwen2.5-3B,Qwen2.5-3B,Alibaba,2024,Qwen2.5,3085938688.0,18000000000000.0,5832.9091468974775,3.33281378304e+23,S1 Marin alone (comparison only),3.4589248927703533,5.3309591927964055,183.5241484748845,28.227931264613783,Marin,Marin,31.782788234517913,w>1
B:Qwen/Qwen2.5-7B,Qwen2.5-7B,Alibaba,2024,Qwen2.5,7615616512.0,18000000000000.0,2363.564390569986,8.22486583296e+23,S1 Marin alone (comparison only),2.307394763614031,4.318027420067395,235.2223718672343,31.497200646918603,Marin,Marin,10.048212556516706,w>1
B:Qwen/Qwen2.5-14B,Qwen2.5-14B,Alibaba,2024,Qwen2.5,14770033664.0,18000000000000.0,1218.6837491015756,1.595163635712e+24,S1 Marin alone (comparison only),1.4626665322394619,3.575535036510837,282.2688904543447,34.12368181448744,Marin,Marin,4.317456830400126,w>1
B:Qwen/Qwen2.5-32B,Qwen2.5-32B,Alibaba,2024,Qwen2.5,32763876352.0,18000000000000.0,549.3855429869253,3.538498646016e+24,S1 Marin alone (comparison only),0.4463267604738119,2.6827126442927876,351.5928038220906,37.565565320552444,Marin,Marin,1.5625619666121486,w>1
B:Qwen/Qwen2.5-72B,Qwen2.5-72B,Alibaba,2024,Qwen2.5,72706203648.0,18000000000000.0,247.57172148810363,7.852269993984e+24,S1 Marin alone (comparison only),-0.5707720166687302,1.7896865363704242,438.11101645597694,41.347575554339834,Marin,Marin,1.0,not identified
B:Qwen/Qwen3-0.6B-Base,Qwen3-0.6B-Base,Alibaba,2025,Qwen3,596049920.0,36000000000000.0,60397.62575590984,1.2874678272e+23,S1 Marin alone (comparison only),6.056938799647539,7.7843536826944755,141.42453804964686,25.137264630647046,Marin,Marin,427.0660989163518,w>1
B:Qwen/Qwen3-1.7B-Base,Qwen3-1.7B-Base,Alibaba,2025,Qwen3,1720574976.0,36000000000000.0,20923.23816291514,3.71644194816e+23,S1 Marin alone (comparison only),4.706369016403338,6.595061537896601,189.0944598359675,28.604217048546147,Marin,Marin,110.64966250764448,w>1
B:Qwen/Qwen3-4B-Base,Qwen3-4B-Base,Alibaba,2025,Qwen3,4022468096.0,36000000000000.0,8949.729156534248,8.68853108736e+23,S1 Marin alone (comparison only),3.623761730103137,5.642841022552058,238.79771645001946,31.70700157659497,Marin,Marin,37.4782861812141,w>1
B:Qwen/Qwen3-8B-Base,Qwen3-8B-Base,Alibaba,2025,Qwen3,8190735360.0,36000000000000.0,4395.209760506778,1.76919883776e+24,S1 Marin alone (comparison only),2.716885178460295,4.8457755404578435,290.43661438557297,34.55302137020822,Marin,Marin,15.133111814448641,w>1
B:Qwen/Qwen3-14B-Base,Qwen3-14B-Base,Alibaba,2025,Qwen3,14768307200.0,36000000000000.0,2437.6524345322396,3.1899543552e+24,S1 Marin alone (comparison only),1.9649174085781542,4.185196990799821,341.6795568581588,37.09913846443254,Marin,Marin,7.134323331917047,w>1
B:allenai/OLMo-2-0425-1B,OLMo-2-0425-1B,AI2,2025,OLMo-2,1484916736.0,4050000000000.0,2727.4256541209866,3.60834766848e+22,S1 Marin alone (comparison only),3.3062057072086866,4.843138311830178,99.97376006875203,21.49832763353272,Marin,Marin,27.281415165792843,w>1
B:allenai/OLMo-2-1124-7B,OLMo-2-1124-7B,AI2,2024,OLMo-2,7298617344.0,4050000000000.0,554.8996212727055,1.773564014592e+23,S1 Marin alone (comparison only),1.27936347724172,3.0553071425804705,154.38102849127577,26.140349861162008,Marin,Marin,3.594351110985528,w>1
B:allenai/OLMo-2-1124-13B,OLMo-2-1124-13B,AI2,2024,OLMo-2,13716198400.0,5150000000000.0,375.46846799766325,4.2383053056e+23,S1 Marin alone (comparison only),0.6498544244731015,2.558659671592328,196.04026461275836,29.064422238811886,Marin,Marin,1.9152619934447266,w>1
B:allenai/OLMo-2-0325-32B,OLMo-2-0325-32B,AI2,2025,OLMo-2,32234279936.0,6150000000000.0,190.79067415839916,1.1894449296384e+24,S1 Marin alone (comparison only),-0.31086707612106057,1.7566476536510893,260.35444597119493,32.934779484424936,Marin,Marin,1.0,not identified
B:allenai/Olmo-3-1025-7B,Olmo-3-1025-7B,AI2,2025,Olmo-3,7298011136.0,6030000000000.0,826.2525073790187,2.6404204290048e+23,S1 Marin alone (comparison only),1.5684326958010937,3.404919457349969,172.16748103723413,27.439428310101196,Marin,Marin,4.799120614422694,w>1
B:allenai/Olmo-3-1125-32B,Olmo-3-1125-32B,AI2,2025,Olmo-3,32233522176.0,5600000000000.0,173.73217762002974,1.0830463451136e+24,S1 Marin alone (comparison only),-0.37873542249621917,1.6743165299680505,253.7248283541643,32.56370662101785,Marin,Marin,1.0,not identified
B:HuggingFaceTB/SmolLM2-135M,SmolLM2-135M,Hugging Face,2024,SmolLM2,134515008.0,2000000000000.0,14868.229424630446,1.614180096e+21,S1 Marin alone (comparison only),5.833784656579285,6.933983730427666,43.51898612363814,14.48332853345951,Marin,Marin,341.6492604489812,w>1
B:HuggingFaceTB/SmolLM2-360M,SmolLM2-360M,Hugging Face,2024,SmolLM2,361821120.0,4000000000000.0,11055.186607127853,8.68370688e+21,S1 Marin alone (comparison only),5.0907840747707445,6.420541138107797,68.02470161538315,17.995357985207697,Marin,Marin,162.51723777686993,w>1
B:HuggingFaceTB/SmolLM2-1.7B,SmolLM2-1.7B,Hugging Face,2024,SmolLM2,1711376384.0,11000000000000.0,6427.574964128989,1.12950841344e+23,S1 Marin alone (comparison only),3.852375354392497,5.560016186979584,136.45259265046394,24.73789838071513,Marin,Marin,47.104821090456106,w>1
B:HuggingFaceTB/SmolLM3-3B-Base,SmolLM3-3B-Base,Hugging Face,2025,SmolLM3,3075098624.0,11200000000000.0,3642.1596083417194,2.066466275328e+23,S1 Marin alone (comparison only),3.1190428588667904,4.91820925104223,160.9814635017697,26.63224854106516,Marin,Marin,22.624714231782846,w>1
B:tiiuae/Falcon3-7B-Base,Falcon3-7B-Base,TII,2024,Falcon3,7455550464.0,14000000000000.0,1877.7956191968176,6.26266238976e+23,S1 Marin alone (comparison only),2.152266108775624,4.120971880771976,218.23832860368535,30.47424632410765,Marin,Marin,8.604334679481722,w>1
B:tiiuae/falcon-11B,falcon-11B,TII,2024,Falcon2,11102822400.0,5500000000000.0,495.3695377492483,3.663931392e+23,S1 Marin alone (comparison only),0.966963209850495,2.8534790175671674,188.35732337206358,28.554798838421036,Marin,Marin,2.6299457269879616,w>1
B:ibm-granite/granite-3.0-2b-base,granite-3.0-2b-base,IBM,2024,Granite-3.0,2533525504.0,12000000000000.0,4736.482810634458,1.82413836288e+23,S1 Marin alone (comparison only),3.4159268933815827,5.1961393316040265,155.57426760813811,26.23018336665032,Marin,Marin,30.445155766792702,w>1
B:ibm-granite/granite-3.0-8b-base,granite-3.0-8b-base,IBM,2024,Granite-3.0,8170835968.0,12000000000000.0,1468.6379762115425,5.88300189696e+23,S1 Marin alone (comparison only),1.9236917424328306,3.8827899601730893,214.51913911592348,30.24408848194531,Marin,Marin,6.8461862296487626,w>1
B:swiss-ai/Apertus-8B-2509,Apertus-8B-2509,Swiss AI,2025,Apertus,8053338176.0,15000000000000.0,1862.5816614409612,7.2480043584e+23,S1 Marin alone (comparison only),2.103959065351141,4.095131444945546,227.18387895148467,31.01861007666869,Marin,Marin,8.198564396546452,w>1
B:swiss-ai/Apertus-70B-2509,Apertus-70B-2509,Swiss AI,2025,Apertus,70599864480.0,15000000000000.0,212.46499707162045,6.3539878032e+24,S1 Marin alone (comparison only),-0.6652360155812636,1.6622239213961105,413.23369100305723,40.30813597199048,Marin,Marin,1.0,not identified
B:marin-community/marin-8b-base,marin-8b-base,Marin,2025,Marin,8030261248.0,12700000000000.0,1581.5176627239912,6.119059070976e+23,S1 Marin alone (comparison only),1.9869285683127496,3.9520700852603277,216.85125175410357,30.388678635992186,Marin,Marin,7.293099071050501,w>1
B:m-a-p/neo_7b,neo_7b,M-A-P,2024,MAP-Neo,7793716224.0,4420000000000.0,567.1235483772215,2.0668935426048e+23,S1 Marin alone (comparison only),1.2592313117524059,3.05842914186698,160.9905820374183,26.63291978460497,Marin,Marin,3.5227125785867868,w>1
B:stabilityai/stablelm-3b-4e1t,stablelm-3b-4e1t,Stability AI,2023,StableLM-3B-4E1T,2795443200.0,4000000000000.0,1430.9001163035614,6.70906368e+22,S1 Marin alone (comparison only),2.492304422606594,4.121617251987129,118.36280836743906,23.206716131506155,Marin,Marin,12.089102447295378,w>1
B:meta-llama/Llama-2-7b-hf,Llama-2-7b-hf,Meta,2023,Llama-2,6738417664.0,2000000000000.0,296.80558548411165,8.0861011968e+22,S1 Marin without Comma (comparison only),1.5819819822286547,3.711724644459016,61.013512003863966,7.252546769059337,"Marin (DCLM, Nemotron-CC)",Llama 3,4.864587789427939,w>1
B:meta-llama/Llama-2-13b-hf,Llama-2-13b-hf,Meta,2023,Llama-2,13015866880.0,2000000000000.0,153.6586090222828,1.5619040256e+23,S1 Marin without Comma (comparison only),0.7745955219702312,3.116921704769092,70.81974139671482,6.806047888833269,"Marin (DCLM, Nemotron-CC)",Llama 3,2.1697143478895944,w>1
B:meta-llama/Llama-2-70b-hf,Llama-2-70b-hf,Meta,2023,Llama-2,68976653312.0,2000000000000.0,28.99531803831451,8.27719839744e+23,S1 Marin without Comma (comparison only),-1.2714951701896782,1.6115001588193796,103.40254140813512,5.7871168325309075,"Marin (DCLM, Nemotron-CC)",Llama 3,1.0,not identified
B:huggyllama/llama-7b,llama-7b,Meta,2023,Llama,6738417664.0,1000000000000.0,148.40279274205582,4.0430505984e+22,S1 Marin without Comma (comparison only),1.0454311699610468,2.9521086054105954,52.169549387609294,7.75099749536384,"Marin (DCLM, Nemotron-CC)",Llama 3,2.844624776025049,w>1
B:huggyllama/llama-13b,llama-13b,Meta,2023,Llama,13015866880.0,1000000000000.0,76.8293045111414,7.809520128e+22,S1 Marin without Comma (comparison only),0.23836216460916937,2.3568844763811256,60.53513691587169,7.276876079450605,"Marin (DCLM, Nemotron-CC)",Llama 3,1.2691687576079067,w>1
B:huggyllama/llama-30b,llama-30b,Meta,2023,Llama,32528947456.0,1400000000000.0,43.03858899503889,2.732431586304e+23,S1 Marin without Comma (comparison only),-0.6248464891305199,1.8985093031428004,80.39432755312616,6.44682543225321,"Marin (DCLM, Nemotron-CC)",Llama 3,1.0,not identified
B:huggyllama/llama-65b,llama-65b,Meta,2023,Llama,65285665792.0,1400000000000.0,21.444217241505925,5.483995926528e+23,S1 Marin without Comma (comparison only),-1.4796340996482935,1.2696555528177709,94.16881880326301,6.024288997738782,"Marin (DCLM, Nemotron-CC)",Llama 3,1.0,not identified
B:meta-llama/Meta-Llama-3-70B,Meta-Llama-3-70B,Meta,2024,Llama-3 herd,70553706496.0,15000000000000.0,212.60399694026586,6.34983358464e+24,S1 Marin without Comma (comparison only),0.2571253512551843,3.8034400449252956,164.40056424434553,4.739782369708413,"Marin (DCLM, Nemotron-CC)",Llama 3,1.2932072217481958,w>1
B:meta-llama/Meta-Llama-3-8B,Meta-Llama-3-8B,Meta,2024,Llama-3 herd,8030261248.0,15000000000000.0,1867.9342473118006,7.2272351232e+23,S1 Marin without Comma (comparison only),2.9247874772076274,5.763711652591255,100.26342189353353,5.864262721774286,"Marin (DCLM, Nemotron-CC)",Llama 3,18.63026627293151,w>1
B:meta-llama/Llama-3.1-405B,Llama-3.1-405B,Meta,2024,Llama-3 herd,405853388800.0,15600000000000.0,38.437525546170825,3.798787719168e+25,S1 Marin without Comma (comparison only),-1.8610437434343652,2.2691162702032543,247.17039414281126,3.9745754603668955,"Marin (DCLM, Nemotron-CC)",Llama 3,1.0,not identified
B:Qwen/Qwen-72B,Qwen-72B,Alibaba,2023,Qwen,72287920128.0,3000000000000.0,41.50070986532617,1.301182562304e+24,S1 Marin without Comma (comparison only),-1.0157672885112206,2.0142880890424615,114.60343994361878,5.536831707633325,"Marin (DCLM, Nemotron-CC)",Llama 3,1.0,not identified
B:Qwen/Qwen-14B,Qwen-14B,Alibaba,2023,Qwen,14167290880.0,3000000000000.0,211.75537549208562,2.5501123584e+23,S1 Marin without Comma (comparison only),0.9841529324979064,3.4851384828884586,79.14477630531842,6.4901992826409876,"Marin (DCLM, Nemotron-CC)",Llama 3,2.675544557422117,w>1
B:Qwen/Qwen-7B,Qwen-7B,Alibaba,2023,Qwen,7721324544.0,2400000000000.0,310.8274993912754,1.111870734336e+23,S1 Marin without Comma (comparison only),1.556074733892931,3.7885809669597568,65.57295634195147,7.0333078388520365,"Marin (DCLM, Nemotron-CC)",Llama 3,4.740178218751714,w>1
B:Qwen/Qwen2-72B,Qwen2-72B,Alibaba,2024,Qwen2,72706203648.0,7000000000000.0,96.27789168981808,3.053660553216e+24,S1 Marin without Comma (comparison only),-0.36834963385967967,2.9393776820245083,139.15499012908683,5.092969365962082,"Marin (DCLM, Nemotron-CC)",Llama 3,1.0,not identified
B:Qwen/Qwen2-7B,Qwen2-7B,Alibaba,2024,Qwen2,7615616512.0,7000000000000.0,919.1639296661056,3.19855893504e+23,S1 Marin without Comma (comparison only),2.4007824132299085,4.975181332978831,83.31945468360229,6.348910045403251,"Marin (DCLM, Nemotron-CC)",Llama 3,11.031804434589056,w>1
B:Qwen/Qwen2-1.5B,Qwen2-1.5B,Alibaba,2024,Qwen2,1543714304.0,7000000000000.0,4534.517806735306,6.4836000768e+22,S1 Marin without Comma (comparison only),4.358318106005149,6.416887147667281,58.04136371251284,7.408195461284107,"Marin (DCLM, Nemotron-CC)",Llama 3,78.12562484223183,w>1
B:Qwen/Qwen2-0.5B,Qwen2-0.5B,Alibaba,2024,Qwen2,494032768.0,12000000000000.0,24289.886779332013,3.5570359296e+22,S1 Marin without Comma (comparison only),6.172206821456609,8.037771834464479,50.68391182953872,7.846311323911596,"Marin (DCLM, Nemotron-CC)",Llama 3,479.2425427031818,w>1
B:01-ai/Yi-6B,Yi-6B,01.AI,2023,Yi,6061035520.0,3000000000000.0,494.9649263893441,1.0909863936e+23,S1 Marin without Comma (comparison only),2.02561612166326,4.251999858029411,65.29208261559663,7.046190007328294,"Marin (DCLM, Nemotron-CC)",Llama 3,7.5807801889766875,w>1
B:01-ai/Yi-34B,Yi-34B,01.AI,2023,Yi,34388917248.0,3000000000000.0,87.23740786501426,6.19000510464e+23,S1 Marin without Comma (comparison only),-0.10396670027451282,2.6846417476703532,96.7954441372904,5.953572624948455,"Marin (DCLM, Nemotron-CC)",Llama 3,1.0,not identified
B:google/gemma-7b,gemma-7b,Google,2024,Gemma,8537680896.0,6000000000000.0,702.7669542921273,3.07356512256e+23,S1 Marin without Comma (comparison only),2.1413889807896265,4.702867579477315,82.56916901265764,6.373557275176544,"Marin (DCLM, Nemotron-CC)",Llama 3,8.511251387117568,w>1
B:google/gemma-2b,gemma-2b,Google,2024,Gemma,2506172416.0,3000000000000.0,1197.044537258206,4.5111103488e+22,S1 Marin without Comma (comparison only),3.1083894417556777,5.050259161336759,53.475385852499834,7.670269494404506,"Marin (DCLM, Nemotron-CC)",Llama 3,22.3849630661851,w>1
B:google/gemma-2-27b,gemma-2-27b,Google,2024,Gemma-2,27227128320.0,13000000000000.0,477.464969761453,2.12371600896e+24,S1 Marin without Comma (comparison only),1.3155632263235404,4.505028526786433,128.11490661493502,5.277551550590947,"Marin (DCLM, Nemotron-CC)",Llama 3,3.726849453955676,w>1
B:tiiuae/falcon-180B,falcon-180B,TII,2023,Falcon,179522565120.0,3500000000000.0,19.49615636151623,3.76997386752e+24,S1 Marin without Comma (comparison only),-2.0133479903032376,1.3630300074489798,145.99397106471838,4.988759736280576,"Marin (DCLM, Nemotron-CC)",Llama 3,1.0,not identified
B:tiiuae/falcon-40b,falcon-40b,TII,2023,Falcon,41835970560.0,1000000000000.0,23.902875602367764,2.5101582336e+23,S1 Marin without Comma (comparison only),-1.1936980364830205,1.3021725071203716,78.86178839348412,6.500156559381074,"Marin (DCLM, Nemotron-CC)",Llama 3,1.0,not identified
B:tiiuae/falcon-7b,falcon-7b,TII,2023,Falcon,7217189760.0,1500000000000.0,207.83712911547445,6.495470784e+22,S1 Marin without Comma (comparison only),1.2751853727497107,3.334343521665459,58.06536548691805,7.406894222688069,"Marin (DCLM, Nemotron-CC)",Llama 3,3.579364865313722,w>1
B:microsoft/phi-2,phi-2,Microsoft,2023,Phi-2,2779683840.0,1400000000000.0,503.65440121420426,2.3349344256e+22,S1 Marin without Comma (comparison only),2.3911256137045784,4.121832709346778,46.09777606423851,8.166640392562027,"Marin (DCLM, Nemotron-CC)",Llama 3,10.9257852377162,w>1
B:microsoft/phi-1_5,phi-1_5,Microsoft,2023,Phi-1.5,1418270720.0,150000000000.0,105.76260081009076,1.276443648e+21,S1 Marin without Comma (comparison only),1.249695471429896,2.2980946041319608,30.31072153585868,10.623859451341795,Chinchilla,Llama 3,3.4892802101385074,w>1
B:mosaicml/mpt-30b,mpt-30b,MosaicML,2023,MPT,30000000000.0,1050000000000.0,35.0,1.89e+23,S1 Marin without Comma (comparison only),-0.7480025264992478,1.6559998517924819,73.9471454987094,6.681538060992221,"Marin (DCLM, Nemotron-CC)",Llama 3,1.0,not identified
B:mosaicml/mpt-7b,mpt-7b,MosaicML,2023,MPT,7000000000.0,1000000000000.0,142.85714285714286,4.2e+22,S1 Marin without Comma (comparison only),0.9987520880246565,2.917661983865155,52.619829842456,7.722847522258117,"Marin (DCLM, Nemotron-CC)",Llama 3,2.7148917677016016,w>1
B:deepseek-ai/deepseek-llm-67b-base,deepseek-llm-67b-base,DeepSeek,2024,DeepSeek-LLM,67000000000.0,2000000000000.0,29.850746268656717,8.04e+23,S1 Marin without Comma (comparison only),-1.235811230477223,1.637736529864685,102.72146178653772,5.803570376336684,"Marin (DCLM, Nemotron-CC)",Llama 3,1.0,not identified
B:deepseek-ai/deepseek-llm-7b-base,deepseek-llm-7b-base,DeepSeek,2024,DeepSeek-LLM,7000000000.0,2000000000000.0,285.7142857142857,8.4e+22,S1 Marin without Comma (comparison only),1.535282382432368,3.677305660066365,61.54138824485556,7.22600735386749,"Marin (DCLM, Nemotron-CC)",Llama 3,4.642636343813214,w>1
