set,series,tau,share
S1,all models,8.931832550684668,0.3246753246753247
S1,all models,8.96538399398947,0.3246753246753247
S1,all models,8.999061469588474,0.3246753246753247
S1,all models,9.032865450908096,0.3246753246753247
S1,all models,9.066796413153103,0.3246753246753247
S1,all models,9.100854833313338,0.3246753246753247
S1,all models,9.135041190170387,0.3246753246753247
S1,all models,9.16935596430434,0.3246753246753247
S1,all models,9.203799638100518,0.3246753246753247
S1,all models,9.238372695756286,0.3246753246753247
S1,all models,9.27307562328783,0.3246753246753247
S1,all models,9.307908908537003,0.3246753246753247
S1,all models,9.342873041178194,0.3246753246753247
S1,all models,9.377968512725182,0.3246753246753247
S1,all models,9.413195816538083,0.3246753246753247
S1,all models,9.448555447830245,0.3246753246753247
S1,all models,9.484047903675249,0.3246753246753247
S1,all models,9.519673683013865,0.3246753246753247
S1,all models,9.555433286661088,0.3246753246753247
S1,all models,9.59132721731316,0.3246753246753247
S1,all models,9.627355979554657,0.3246753246753247
S1,all models,9.66352007986556,0.3246753246753247
S1,all models,9.699820026628396,0.3246753246753247
S1,all models,9.736256330135364,0.3246753246753247
S1,all models,9.772829502595535,0.3246753246753247
S1,all models,9.809540058142018,0.3246753246753247
S1,all models,9.846388512839225,0.3246753246753247
S1,all models,9.883375384690087,0.3246753246753247
S1,all models,9.920501193643378,0.3246753246753247
S1,all models,9.957766461600981,0.3246753246753247
S1,all models,9.995171712425266,0.3246753246753247
S1,all models,10.0,0.3246753246753247
S1,all models,10.032717471946416,0.3246753246753247
S1,all models,10.070404267969845,0.3116883116883117
S1,all models,10.108232630283615,0.3116883116883117
S1,all models,10.146203090665866,0.3116883116883117
S1,all models,10.184316182892319,0.3116883116883117
S1,all models,10.222572442743749,0.3116883116883117
S1,all models,10.260972408013547,0.3116883116883117
S1,all models,10.299516618515252,0.3116883116883117
S1,all models,10.338205616090166,0.3116883116883117
S1,all models,10.377039944614944,0.3116883116883117
S1,all models,10.41602015000927,0.2987012987012987
S1,all models,10.455146780243497,0.2987012987012987
S1,all models,10.494420385346386,0.2987012987012987
S1,all models,10.533841517412805,0.2987012987012987
S1,all models,10.573410730611517,0.2987012987012987
S1,all models,10.613128581192948,0.2987012987012987
S1,all models,10.652995627497033,0.2987012987012987
S1,all models,10.693012429961026,0.2987012987012987
S1,all models,10.733179551127431,0.2987012987012987
S1,all models,10.77349755565185,0.2987012987012987
S1,all models,10.813967010310982,0.2987012987012987
S1,all models,10.854588484010534,0.2987012987012987
S1,all models,10.895362547793255,0.2987012987012987
S1,all models,10.93628977484696,0.2987012987012987
S1,all models,10.977370740512567,0.2987012987012987
S1,all models,11.018606022292213,0.2987012987012987
S1,all models,11.059996199857343,0.2987012987012987
S1,all models,11.10154185505689,0.2987012987012987
S1,all models,11.14324357192542,0.2987012987012987
S1,all models,11.185101936691384,0.2987012987012987
S1,all models,11.227117537785308,0.2987012987012987
S1,all models,11.269290965848116,0.2857142857142857
S1,all models,11.311622813739392,0.2857142857142857
S1,all models,11.354113676545747,0.2857142857142857
S1,all models,11.396764151589153,0.2857142857142857
S1,all models,11.439574838435375,0.2857142857142857
S1,all models,11.482546338902356,0.2857142857142857
S1,all models,11.525679257068731,0.2857142857142857
S1,all models,11.568974199282263,0.2857142857142857
S1,all models,11.612431774168414,0.2857142857142857
S1,all models,11.656052592638861,0.2857142857142857
S1,all models,11.699837267900124,0.2857142857142857
S1,all models,11.743786415462152,0.2857142857142857
S1,all models,11.787900653146986,0.2857142857142857
S1,all models,11.832180601097463,0.2857142857142857
S1,all models,11.876626881785901,0.2857142857142857
S1,all models,11.921240120022883,0.2857142857142857
S1,all models,11.966020942966006,0.2857142857142857
S1,all models,12.010969980128735,0.2857142857142857
S1,all models,12.056087863389212,0.2857142857142857
S1,all models,12.101375226999181,0.2727272727272727
S1,all models,12.146832707592862,0.2727272727272727
S1,all models,12.19246094419594,0.2727272727272727
S1,all models,12.238260578234511,0.2727272727272727
S1,all models,12.284232253544138,0.2727272727272727
S1,all models,12.330376616378858,0.2727272727272727
S1,all models,12.376694315420314,0.2727272727272727
S1,all models,12.423186001786826,0.2727272727272727
S1,all models,12.469852329042594,0.2727272727272727
S1,all models,12.51669395320683,0.2727272727272727
S1,all models,12.563711532763044,0.2727272727272727
S1,all models,12.610905728668236,0.2727272727272727
S1,all models,12.658277204362228,0.2727272727272727
S1,all models,12.705826625776993,0.2727272727272727
S1,all models,12.753554661345985,0.2727272727272727
S1,all models,12.801461982013572,0.2727272727272727
S1,all models,12.849549261244432,0.2727272727272727
S1,all models,12.89781717503306,0.2727272727272727
S1,all models,12.946266401913226,0.2727272727272727
S1,all models,12.99489762296756,0.2727272727272727
S1,all models,13.043711521837086,0.2727272727272727
S1,all models,13.092708784730865,0.2727272727272727
S1,all models,13.141890100435608,0.2727272727272727
S1,all models,13.191256160325402,0.2727272727272727
S1,all models,13.240807658371377,0.2727272727272727
S1,all models,13.290545291151515,0.2727272727272727
S1,all models,13.340469757860392,0.2727272727272727
S1,all models,13.390581760319055,0.2727272727272727
S1,all models,13.440882002984841,0.2727272727272727
S1,all models,13.491371192961328,0.2727272727272727
S1,all models,13.542050040008222,0.2727272727272727
S1,all models,13.592919256551394,0.2727272727272727
S1,all models,13.643979557692841,0.2727272727272727
S1,all models,13.695231661220763,0.2727272727272727
S1,all models,13.746676287619671,0.2727272727272727
S1,all models,13.798314160080473,0.2727272727272727
S1,all models,13.850146004510684,0.2727272727272727
S1,all models,13.902172549544591,0.2727272727272727
S1,all models,13.954394526553537,0.2727272727272727
S1,all models,14.00681266965616,0.2727272727272727
S1,all models,14.059427715728752,0.2727272727272727
S1,all models,14.11224040441558,0.2727272727272727
S1,all models,14.165251478139325,0.2727272727272727
S1,all models,14.218461682111473,0.2727272727272727
S1,all models,14.271871764342839,0.2727272727272727
S1,all models,14.325482475654034,0.2727272727272727
S1,all models,14.37929456968607,0.2597402597402597
S1,all models,14.4333088029109,0.2597402597402597
S1,all models,14.48752593464211,0.2597402597402597
S1,all models,14.54194672704553,0.2597402597402597
S1,all models,14.59657194515002,0.2597402597402597
S1,all models,14.651402356858148,0.2597402597402597
S1,all models,14.706438732957059,0.2597402597402597
S1,all models,14.761681847129248,0.2597402597402597
S1,all models,14.817132475963469,0.2597402597402597
S1,all models,14.87279139896566,0.2597402597402597
S1,all models,14.928659398569867,0.2597402597402597
S1,all models,14.984737260149283,0.2597402597402597
S1,all models,15.041025772027245,0.2597402597402597
S1,all models,15.09752572548837,0.2597402597402597
S1,all models,15.154237914789615,0.24675324675324675
S1,all models,15.211163137171507,0.24675324675324675
S1,all models,15.26830219286929,0.24675324675324675
S1,all models,15.325655885124233,0.24675324675324675
S1,all models,15.383225020194859,0.24675324675324675
S1,all models,15.441010407368347,0.24675324675324675
S1,all models,15.499012858971843,0.24675324675324675
S1,all models,15.557233190383938,0.24675324675324675
S1,all models,15.615672220046074,0.24675324675324675
S1,all models,15.674330769474107,0.24675324675324675
S1,all models,15.733209663269797,0.24675324675324675
S1,all models,15.792309729132462,0.24675324675324675
S1,all models,15.85163179787055,0.24675324675324675
S1,all models,15.911176703413375,0.24675324675324675
S1,all models,15.970945282822798,0.24675324675324675
S1,all models,16.030938376305006,0.24675324675324675
S1,all models,16.091156827222353,0.24675324675324675
S1,all models,16.15160148210516,0.24675324675324675
S1,all models,16.21227319066368,0.24675324675324675
S1,all models,16.273172805799966,0.24675324675324675
S1,all models,16.334301183619946,0.24675324675324675
S1,all models,16.395659183445378,0.24675324675324675
S1,all models,16.457247667826007,0.24675324675324675
S1,all models,16.51906750255161,0.24675324675324675
S1,all models,16.58111955666424,0.24675324675324675
S1,all models,16.64340470247039,0.24675324675324675
S1,all models,16.705923815553295,0.24675324675324675
S1,all models,16.768677774785193,0.24675324675324675
S1,all models,16.831667462339745,0.24675324675324675
S1,all models,16.894893763704363,0.24675324675324675
S1,all models,16.958357567692733,0.24675324675324675
S1,all models,17.022059766457232,0.24675324675324675
S1,all models,17.086001255501543,0.24675324675324675
S1,all models,17.15018293369319,0.24675324675324675
S1,all models,17.214605703276195,0.24675324675324675
S1,all models,17.279270469883773,0.24675324675324675
S1,all models,17.34417814255103,0.24675324675324675
S1,all models,17.409329633727786,0.24675324675324675
S1,all models,17.47472585929135,0.24675324675324675
S1,all models,17.540367738559453,0.24675324675324675
S1,all models,17.606256194303114,0.24675324675324675
S1,all models,17.67239215275967,0.24675324675324675
S1,all models,17.738776543645727,0.24675324675324675
S1,all models,17.805410300170312,0.24675324675324675
S1,all models,17.87229435904791,0.24675324675324675
S1,all models,17.939429660511703,0.24675324675324675
S1,all models,18.006817148326725,0.24675324675324675
S1,all models,18.07445776980319,0.24675324675324675
S1,all models,18.142352475809744,0.24675324675324675
S1,all models,18.210502220786903,0.24675324675324675
S1,all models,18.278907962760403,0.24675324675324675
S1,all models,18.347570663354723,0.24675324675324675
S1,all models,18.416491287806547,0.24675324675324675
S1,all models,18.4856708049784,0.24675324675324675
S1,all models,18.55511018737221,0.24675324675324675
S1,all models,18.624810411142995,0.24675324675324675
S1,all models,18.69477245611262,0.24675324675324675
S1,all models,18.764997305783506,0.24675324675324675
S1,all models,18.83548594735253,0.24675324675324675
S1,all models,18.906239371724833,0.24675324675324675
S1,all models,18.977258573527806,0.24675324675324675
S1,all models,19.048544551125023,0.24675324675324675
S1,all models,19.120098306630336,0.24675324675324675
S1,all models,19.19192084592188,0.24675324675324675
S1,all models,19.264013178656313,0.24675324675324675
S1,all models,19.336376318282912,0.24675324675324675
S1,all models,19.409011282057893,0.24675324675324675
S1,all models,19.48191909105866,0.24675324675324675
S1,all models,19.55510077019821,0.24675324675324675
S1,all models,19.62855734823948,0.24675324675324675
S1,all models,19.702289857809873,0.24675324675324675
S1,all models,19.776299335415715,0.24675324675324675
S1,all models,19.850586821456876,0.24675324675324675
S1,all models,19.925153360241353,0.24675324675324675
S1,all models,19.999999999999996,0.24675324675324675
S1,models below 15B,1.0,0.9830508474576272
S1,models below 15B,1.0037563896450599,0.9830508474576272
S1,models below 15B,1.0075268897532852,0.9661016949152542
S1,models below 15B,1.0113115533290737,0.9661016949152542
S1,models below 15B,1.0151104335759285,0.9661016949152542
S1,models below 15B,1.0189235838972053,0.9661016949152542
S1,models below 15B,1.022751057896864,0.9661016949152542
S1,models below 15B,1.0265929093802217,0.9661016949152542
S1,models below 15B,1.0304491923547094,0.9661016949152542
S1,models below 15B,1.0343199610306308,0.9491525423728814
S1,models below 15B,1.038205269821925,0.9491525423728814
S1,models below 15B,1.0421051733469306,0.9491525423728814
S1,models below 15B,1.0460197264291544,0.9491525423728814
S1,models below 15B,1.0499489840980412,0.9491525423728814
S1,models below 15B,1.053893001589748,0.9491525423728814
S1,models below 15B,1.0578518343479208,0.9491525423728814
S1,models below 15B,1.061825538024473,0.9491525423728814
S1,models below 15B,1.0658141684803681,0.9491525423728814
S1,models below 15B,1.0698177817864059,0.9491525423728814
S1,models below 15B,1.0738364342240092,0.9491525423728814
S1,models below 15B,1.0778701822860162,0.9491525423728814
S1,models below 15B,1.081919082677474,0.9491525423728814
S1,models below 15B,1.0859831923164365,0.9491525423728814
S1,models below 15B,1.090062568334763,0.9491525423728814
S1,models below 15B,1.0941572680789229,0.9491525423728814
S1,models below 15B,1.0982673491108015,0.9491525423728814
S1,models below 15B,1.1023928692085085,0.9491525423728814
S1,models below 15B,1.1065338863671912,0.9491525423728814
S1,models below 15B,1.1106904587998487,0.9491525423728814
S1,models below 15B,1.1148626449381513,0.9491525423728814
S1,models below 15B,1.119050503433261,0.9491525423728814
S1,models below 15B,1.1232540931566566,0.9491525423728814
S1,models below 15B,1.1274734732009615,0.9491525423728814
S1,models below 15B,1.131708702880773,0.9491525423728814
S1,models below 15B,1.1359598417334986,0.9491525423728814
S1,models below 15B,1.14022694952019,0.9491525423728814
S1,models below 15B,1.144510086226386,0.9491525423728814
S1,models below 15B,1.1488093120629532,0.9491525423728814
S1,models below 15B,1.1531246874669348,0.9491525423728814
S1,models below 15B,1.1574562731023983,0.9491525423728814
S1,models below 15B,1.1618041298612898,0.9491525423728814
S1,models below 15B,1.1661683188642884,0.9491525423728814
S1,models below 15B,1.170548901461667,0.9491525423728814
S1,models below 15B,1.174945939234154,0.9491525423728814
S1,models below 15B,1.1793594939937981,0.9491525423728814
S1,models below 15B,1.1837896277848394,0.9491525423728814
S1,models below 15B,1.1882364028845795,0.9491525423728814
S1,models below 15B,1.1926998818042585,0.9491525423728814
S1,models below 15B,1.197180127289932,0.9491525423728814
S1,models below 15B,1.2016772023233553,0.9491525423728814
S1,models below 15B,1.2061911701228671,0.9491525423728814
S1,models below 15B,1.2107220941442793,0.9491525423728814
S1,models below 15B,1.215270038081768,0.9491525423728814
S1,models below 15B,1.2198350658687698,0.9491525423728814
S1,models below 15B,1.22441724167888,0.9491525423728814
S1,models below 15B,1.2290166299267555,0.9491525423728814
S1,models below 15B,1.2336332952690185,0.9491525423728814
S1,models below 15B,1.2382673026051683,0.9491525423728814
S1,models below 15B,1.2429187170784903,0.9322033898305084
